start_timestamp,btc_pct_change,eth_pct_change,btc_group
2023-12-07 06:30:00,-0.0010153522257554393,-0.0011778666937237725,-1%~0%
2023-12-07 06:35:00,0.0006704537587314263,0.000172250832545906,0~1%
2023-12-07 06:40:00,-0.00011993627674089513,-0.00035769011671316076,-1%~0%
2023-12-07 06:45:00,-0.0016554101959885825,-0.0017272454190446762,-1%~0%
2023-12-07 06:50:00,0.00044526013405676856,8.850301574048203e-05,0~1%
2023-12-07 06:55:00,-0.0002705010513534001,0.00016814084893423953,-1%~0%
2023-12-07 07:00:00,0.0006254892333332762,0.0010130995093766693,0~1%
2023-12-07 07:05:00,0.00030070323552133793,-0.0002740113493732155,0~1%
2023-12-07 07:10:00,0.0005670651305045293,0.0008178386072870136,0~1%
2023-12-07 07:15:00,-0.0006429924069993875,-0.0011926269153808011,-1%~0%
2023-12-07 07:20:00,0.000727675231370073,0.000968508011197633,0~1%
2023-12-07 07:25:00,8.033883415370369e-05,0.0003667049571440817,0~1%
2023-12-07 07:30:00,-0.0007584924183756669,-0.000847970391700481,-1%~0%
2023-12-07 07:35:00,-0.0004181365593920461,-0.0007514443201859233,-1%~0%
2023-12-07 07:40:00,0.0011893169265317916,0.0005573716828641828,0~1%
2023-12-07 07:45:00,-0.0005677817642607552,-9.726465269876972e-05,-1%~0%
2023-12-07 07:50:00,-0.0002568423554902832,1.326465191331394e-05,-1%~0%
2023-12-07 07:55:00,-0.0004170205419626871,-4.421491988204629e-06,-1%~0%
2023-12-07 08:00:00,-0.0010542649082674327,0.00014148836921368257,-1%~0%
2023-12-07 08:05:00,-0.00020186063040272817,0.0023872784583487405,-1%~0%
2023-12-07 08:10:00,-0.002037264836215691,-0.003695879403190272,-1%~0%
2023-12-07 08:15:00,-0.00014081937674637057,-0.0013545756769559603,-1%~0%
2023-12-07 08:20:00,-0.0014589204491672891,-0.0021676012322967564,-1%~0%
2023-12-07 08:25:00,-0.00026125377541474926,-0.001039510275159361,-1%~0%
2023-12-07 08:30:00,0.0004640126790433907,0.0013118574122168436,0~1%
2023-12-07 08:35:00,0.0003921446535322115,0.0008171712551130472,0~1%
2023-12-07 08:40:00,0.00042356989097713793,0.00041268953765460914,0~1%
2023-12-07 08:45:00,-0.0007479671077460504,-0.0012153794290379327,-1%~0%
2023-12-07 08:50:00,-0.001402515233783208,-0.0007549851223519477,-1%~0%
2023-12-07 08:55:00,-0.0008843648286870343,-0.0021111111111110636,-1%~0%
2023-12-07 09:00:00,-0.001049650173966632,-0.0005923616523771935,-1%~0%
2023-12-07 09:05:00,-0.0010202066136580923,-0.0011854255053656004,-1%~0%
2023-12-07 09:10:00,-0.0016941873441516098,-0.001566083363822246,-1%~0%
2023-12-07 09:15:00,-0.004058993936035815,-0.001890291587532178,-1%~0%
2023-12-07 09:20:00,-0.0018466516085707818,-0.0007118807980228681,-1%~0%
2023-12-07 09:25:00,-0.0023625086236893633,-0.00032259076225504835,-1%~0%
2023-12-07 09:30:00,0.0020766765744009152,0.0021512990709078306,0~1%
2023-12-07 09:35:00,0.0006986698392226209,0.0003130576339103186,0~1%
2023-12-07 09:40:00,0.0038544743163952955,0.002365080855363466,0~1%
2023-12-07 09:45:00,0.003235522559038584,0.0017395182872435022,0~1%
2023-12-07 09:50:00,-0.00047941735959911025,-0.00098846787479423,-1%~0%
2023-12-07 09:55:00,-0.0027228324082390065,-0.0011320687442059052,-1%~0%
2023-12-07 10:00:00,-0.0013565982669867527,-0.0014903129657226621,-1%~0%
2023-12-07 10:05:00,0.0003316989384016811,-0.000580927696845146,0~1%
2023-12-07 10:10:00,-0.003439888996211282,-0.0013324390789180018,-1%~0%
2023-12-07 10:15:00,-0.0006325644161431221,-0.00045667824778827804,-1%~0%
2023-12-07 10:20:00,0.0005385997241849072,-8.958566629335696e-05,0~1%
2023-12-07 10:25:00,0.0009002727235440933,0.0010616852573577251,0~1%
2023-12-07 10:30:00,0.0020179457330957717,0.0014498785055510055,0~1%
2023-12-07 10:35:00,-0.0017927614857807805,-0.0007238897006581757,-1%~0%
2023-12-07 10:40:00,0.0007497336350785755,0.00040245227586765964,0~1%
2023-12-07 10:45:00,-5.551135207149116e-05,-9.386775374464751e-05,-1%~0%
2023-12-07 10:50:00,-0.0023477979274610927,-0.0017568328728910787,-1%~0%
2023-12-07 10:55:00,0.00012357844216981384,-0.0001880835628400579,0~1%
2023-12-07 11:00:00,0.001953596349021147,0.0024545043289752044,0~1%
2023-12-07 11:05:00,-0.0016966642835162249,-0.0015682875283163922,-1%~0%
2023-12-07 11:10:00,0.0019429032578801575,0.002192786180972073,0~1%
2023-12-07 11:15:00,0.0011003779730098806,0.0008394730966734265,0~1%
2023-12-07 11:20:00,0.0022050377823277234,0.0008343074355976476,0~1%
2023-12-07 11:25:00,-0.00032047143884761375,-0.00028975816337906135,-1%~0%
2023-12-07 11:30:00,-0.0016997350073916229,-0.0017881030946221843,-1%~0%
2023-12-07 11:35:00,-0.0021923947696714796,-0.0017108983779968723,-1%~0%
2023-12-07 11:40:00,0.0001398436251913715,-0.00023268717893665247,0~1%
2023-12-07 11:45:00,-0.0006088366035345016,-8.951589802341786e-05,-1%~0%
2023-12-07 11:50:00,0.0012110026119482864,0.00102057259494015,0~1%
2023-12-07 11:55:00,-0.0007246121982864562,-0.00012520569507057377,-1%~0%
2023-12-07 12:00:00,-0.003053125824809433,-0.0008989105740504488,-1%~0%
2023-12-07 12:05:00,9.219708438923391e-05,0.0008728620475104698,0~1%
