open,close,low,high,volume,amount,symbol,type,start_timestamp,end_timestamp
43894.8,43942.94,43880.57,43947.4,171.120103,7515188.55066608,SPOT_BTC_USDT,5m,2023-12-07 07:40:00,2023-12-07 07:45:00
43942.95,43917.99,43901.6,43947.33,127.924632,5619291.25880568,SPOT_BTC_USDT,5m,2023-12-07 07:45:00,2023-12-07 07:50:00
43917.99,43906.71,43894.51,43922.4,84.556386,3713162.59986879,SPOT_BTC_USDT,5m,2023-12-07 07:50:00,2023-12-07 07:55:00
43906.43,43888.4,43880.49,43908.1,110.00649,4828714.40404419,SPOT_BTC_USDT,5m,2023-12-07 07:55:00,2023-12-07 08:00:00
43888.4,43842.13,43559.08,43900.9,1183.845147,51855614.21689022,SPOT_BTC_USDT,5m,2023-12-07 08:00:00,2023-12-07 08:05:00
43841.83,43833.28,43804.4,43892.1,376.96475,16530310.95925029,SPOT_BTC_USDT,5m,2023-12-07 08:05:00,2023-12-07 08:10:00
43829.6,43743.98,43733.67,43857.3,468.063643,20503995.90125915,SPOT_BTC_USDT,5m,2023-12-07 08:10:00,2023-12-07 08:15:00
43748.4,43737.82,43711.04,43804.4,344.404873,15070422.11016394,SPOT_BTC_USDT,5m,2023-12-07 08:15:00,2023-12-07 08:20:00
43736.83,43674.01,43651.81,43753.9,365.718986,15979257.44242809,SPOT_BTC_USDT,5m,2023-12-07 08:20:00,2023-12-07 08:25:00
43674.02,43662.6,43651.86,43745.5,307.512382,13433863.71648846,SPOT_BTC_USDT,5m,2023-12-07 08:25:00,2023-12-07 08:30:00
43660.16,43682.86,43627.7,43701.5,364.500621,15915753.79105446,SPOT_BTC_USDT,5m,2023-12-07 08:30:00,2023-12-07 08:35:00
43682.86,43699.99,43650.0,43744.0,295.180658,12899069.55790204,SPOT_BTC_USDT,5m,2023-12-07 08:35:00,2023-12-07 08:40:00
43699.93,43718.5,43684.22,43738.9,187.40505,8192215.46811052,SPOT_BTC_USDT,5m,2023-12-07 08:40:00,2023-12-07 08:45:00
43719.54,43685.8,43683.24,43751.2,164.059069,7173358.48272866,SPOT_BTC_USDT,5m,2023-12-07 08:45:00,2023-12-07 08:50:00
43685.8,43624.53,43618.1,43694.6,431.157106,18819943.48832769,SPOT_BTC_USDT,5m,2023-12-07 08:50:00,2023-12-07 08:55:00
43622.4,43585.95,43534.0,43639.2,558.408724,24342961.16830055,SPOT_BTC_USDT,5m,2023-12-07 08:55:00,2023-12-07 09:00:00
43590.0,43540.2,43473.9,43637.41,406.619161,17719912.34929324,SPOT_BTC_USDT,5m,2023-12-07 09:00:00,2023-12-07 09:05:00
43535.72,43495.78,43458.23,43547.9,441.752787,19217822.80075905,SPOT_BTC_USDT,5m,2023-12-07 09:05:00,2023-12-07 09:10:00
43500.4,43422.09,43400.0,43512.7,520.290821,22604815.38715227,SPOT_BTC_USDT,5m,2023-12-07 09:10:00,2023-12-07 09:15:00
43422.09,43245.84,43048.03,43426.4,1796.755364,77649162.91728161,SPOT_BTC_USDT,5m,2023-12-07 09:15:00,2023-12-07 09:20:00
43245.28,43165.98,43111.6,43341.4,502.548414,21729949.73742188,SPOT_BTC_USDT,5m,2023-12-07 09:20:00,2023-12-07 09:25:00
43170.8,43064.0,42823.18,43213.6,2056.790536,88371037.16382098,SPOT_BTC_USDT,5m,2023-12-07 09:25:00,2023-12-07 09:30:00
43059.63,43153.43,42969.12,43166.08,854.896844,36837042.81225004,SPOT_BTC_USDT,5m,2023-12-07 09:30:00,2023-12-07 09:35:00
43156.7,43183.58,43122.71,43222.5,459.535566,19844218.48837853,SPOT_BTC_USDT,5m,2023-12-07 09:35:00,2023-12-07 09:40:00
43183.58,43350.03,43179.76,43373.4,577.687863,25000576.93566842,SPOT_BTC_USDT,5m,2023-12-07 09:40:00,2023-12-07 09:45:00
43350.02,43490.29,43322.89,43557.7,792.732306,34467805.70908407,SPOT_BTC_USDT,5m,2023-12-07 09:45:00,2023-12-07 09:50:00
43487.07,43469.44,43412.9,43548.8,469.554063,20410319.85382104,SPOT_BTC_USDT,5m,2023-12-07 09:50:00,2023-12-07 09:55:00
43467.78,43351.08,43332.46,43478.4,280.076599,12154313.94037058,SPOT_BTC_USDT,5m,2023-12-07 09:55:00,2023-12-07 10:00:00
43347.8,43292.27,43276.0,43432.4,322.235796,13969535.81290233,SPOT_BTC_USDT,5m,2023-12-07 10:00:00,2023-12-07 10:05:00
43295.94,43306.63,43112.29,43326.7,595.172027,25715684.4799891,SPOT_BTC_USDT,5m,2023-12-07 10:05:00,2023-12-07 10:10:00
43306.63,43157.66,43153.3,43309.79,286.744479,12396572.14606801,SPOT_BTC_USDT,5m,2023-12-07 10:10:00,2023-12-07 10:15:00
43157.66,43130.36,43112.28,43254.1,325.762912,14068288.58504384,SPOT_BTC_USDT,5m,2023-12-07 10:15:00,2023-12-07 10:20:00
43132.68,43153.59,43058.53,43224.49,467.392877,20153473.65607721,SPOT_BTC_USDT,5m,2023-12-07 10:20:00,2023-12-07 10:25:00
43153.59,43192.44,43151.11,43258.96,259.659167,11219449.85749594,SPOT_BTC_USDT,5m,2023-12-07 10:25:00,2023-12-07 10:30:00
43189.62,43279.6,43166.7,43307.8,295.461586,12778428.63846751,SPOT_BTC_USDT,5m,2023-12-07 10:30:00,2023-12-07 10:35:00
43279.6,43202.01,43180.2,43296.4,234.294442,10130876.0422489,SPOT_BTC_USDT,5m,2023-12-07 10:35:00,2023-12-07 10:40:00
43202.01,43234.4,43186.7,43284.7,127.241227,5502879.01056586,SPOT_BTC_USDT,5m,2023-12-07 10:40:00,2023-12-07 10:45:00
43230.94,43232.0,43181.7,43251.5,204.37587,8831730.47561975,SPOT_BTC_USDT,5m,2023-12-07 10:45:00,2023-12-07 10:50:00
43230.52,43130.5,43125.75,43239.1,185.065974,7990642.34375165,SPOT_BTC_USDT,5m,2023-12-07 10:50:00,2023-12-07 10:55:00
43134.1,43135.83,43120.6,43168.5,263.511823,11369951.38936842,SPOT_BTC_USDT,5m,2023-12-07 10:55:00,2023-12-07 11:00:00
43133.52,43220.1,43112.51,43294.4,631.827927,27310986.57831676,SPOT_BTC_USDT,5m,2023-12-07 11:00:00,2023-12-07 11:05:00
43219.3,43146.77,43119.61,43231.8,196.386885,8475120.84490048,SPOT_BTC_USDT,5m,2023-12-07 11:05:00,2023-12-07 11:10:00
43145.41,43230.6,43142.45,43234.37,183.611684,7931089.51352051,SPOT_BTC_USDT,5m,2023-12-07 11:10:00,2023-12-07 11:15:00
43226.21,43278.17,43221.9,43333.6,270.877417,11726920.46307562,SPOT_BTC_USDT,5m,2023-12-07 11:15:00,2023-12-07 11:20:00
43280.42,43373.6,43275.6,43374.08,178.946958,7753496.12836125,SPOT_BTC_USDT,5m,2023-12-07 11:20:00,2023-12-07 11:25:00
43377.66,43359.7,43347.0,43384.4,146.853042,6368065.05457159,SPOT_BTC_USDT,5m,2023-12-07 11:25:00,2023-12-07 11:30:00
43355.71,43286.0,43282.42,43360.03,148.566457,6434959.79856467,SPOT_BTC_USDT,5m,2023-12-07 11:30:00,2023-12-07 11:35:00
43286.0,43191.1,43186.8,43290.4,185.211081,8007797.46749705,SPOT_BTC_USDT,5m,2023-12-07 11:35:00,2023-12-07 11:40:00
43188.63,43197.14,43178.3,43227.2,137.730837,5950376.71421889,SPOT_BTC_USDT,5m,2023-12-07 11:40:00,2023-12-07 11:45:00
43192.79,43170.84,43149.2,43215.5,134.649882,5813109.36979072,SPOT_BTC_USDT,5m,2023-12-07 11:45:00,2023-12-07 11:50:00
43172.42,43223.12,43167.14,43242.13,104.776001,4527752.62960011,SPOT_BTC_USDT,5m,2023-12-07 11:50:00,2023-12-07 11:55:00
43223.6,43191.8,43152.5,43237.44,127.829779,5520984.94513359,SPOT_BTC_USDT,5m,2023-12-07 11:55:00,2023-12-07 12:00:00
43192.34,43059.93,43009.72,43192.34,428.967274,18483803.79675105,SPOT_BTC_USDT,5m,2023-12-07 12:00:00,2023-12-07 12:05:00
43059.93,43063.9,43027.9,43111.7,306.344696,13195359.78539058,SPOT_BTC_USDT,5m,2023-12-07 12:05:00,2023-12-07 12:10:00
43060.47,43064.96,43002.59,43134.98,598.074626,25754544.92248065,SPOT_BTC_USDT,5m,2023-12-07 12:10:00,2023-12-07 12:15:00
43063.67,43020.05,42991.19,43117.8,386.722913,16646500.23429004,SPOT_BTC_USDT,5m,2023-12-07 12:15:00,2023-12-07 12:20:00
43019.73,42994.88,42958.14,43053.41,326.055458,14022040.21788117,SPOT_BTC_USDT,5m,2023-12-07 12:20:00,2023-12-07 12:25:00
42998.7,43174.89,42966.8,43179.69,326.007335,14049296.78110366,SPOT_BTC_USDT,5m,2023-12-07 12:25:00,2023-12-07 12:30:00
43174.87,43204.55,43164.0,43252.4,301.849472,13044433.24561274,SPOT_BTC_USDT,5m,2023-12-07 12:30:00,2023-12-07 12:35:00
43204.56,43233.55,43133.9,43235.37,265.633561,11473381.04721191,SPOT_BTC_USDT,5m,2023-12-07 12:35:00,2023-12-07 12:40:00
43233.54,43258.6,43217.35,43264.61,244.006003,10551184.35203777,SPOT_BTC_USDT,5m,2023-12-07 12:40:00,2023-12-07 12:45:00
43258.6,43294.89,43226.22,43300.0,217.967084,9431710.82001643,SPOT_BTC_USDT,5m,2023-12-07 12:45:00,2023-12-07 12:50:00
43299.02,43307.39,43277.53,43314.38,174.523444,7555719.72822459,SPOT_BTC_USDT,5m,2023-12-07 12:50:00,2023-12-07 12:55:00
43314.38,43408.0,43257.8,43408.0,245.827505,10653762.3346282,SPOT_BTC_USDT,5m,2023-12-07 12:55:00,2023-12-07 13:00:00
43407.99,43414.0,43352.15,43509.16,538.722058,23408791.42589715,SPOT_BTC_USDT,5m,2023-12-07 13:00:00,2023-12-07 13:05:00
43408.8,43353.2,43340.71,43455.45,266.085354,11546196.90153549,SPOT_BTC_USDT,5m,2023-12-07 13:05:00,2023-12-07 13:10:00
43361.1,43314.48,43300.7,43379.8,206.109198,8932864.80324057,SPOT_BTC_USDT,5m,2023-12-07 13:10:00,2023-12-07 13:15:00
43310.58,43324.84,43281.65,43339.8,268.599933,11631518.61666215,SPOT_BTC_USDT,5m,2023-12-07 13:15:00,2023-12-07 13:20:00
43324.83,43255.64,43245.88,43369.1,176.167733,7629128.45700898,SPOT_BTC_USDT,5m,2023-12-07 13:20:00,2023-12-07 13:25:00
43255.29,43279.63,43244.9,43293.8,122.909908,5317962.9614614,SPOT_BTC_USDT,5m,2023-12-07 13:25:00,2023-12-07 13:30:00
43285.82,43272.12,43251.55,43310.4,156.2721,6762648.78118657,SPOT_BTC_USDT,5m,2023-12-07 13:30:00,2023-12-07 13:35:00
43269.99,43319.83,43259.32,43336.18,135.849597,5883070.98951576,SPOT_BTC_USDT,5m,2023-12-07 13:35:00,2023-12-07 13:40:00
43318.5,43231.76,43218.02,43319.9,158.600411,6862313.26423537,SPOT_BTC_USDT,5m,2023-12-07 13:40:00,2023-12-07 13:45:00
43231.76,43221.03,43203.1,43292.18,191.021223,8259172.32885183,SPOT_BTC_USDT,5m,2023-12-07 13:45:00,2023-12-07 13:50:00
43224.06,43239.0,43186.4,43269.0,310.853074,13434492.21373967,SPOT_BTC_USDT,5m,2023-12-07 13:50:00,2023-12-07 13:55:00
43236.87,43295.44,43221.32,43306.88,199.762802,8643465.33458036,SPOT_BTC_USDT,5m,2023-12-07 13:55:00,2023-12-07 14:00:00
43294.64,43290.31,43241.58,43315.78,145.984817,6317749.23204555,SPOT_BTC_USDT,5m,2023-12-07 14:00:00,2023-12-07 14:05:00
43286.0,43320.43,43283.26,43324.6,125.665215,5442259.1240444,SPOT_BTC_USDT,5m,2023-12-07 14:05:00,2023-12-07 14:10:00
43316.1,43318.72,43276.7,43336.18,126.073664,5460278.06114133,SPOT_BTC_USDT,5m,2023-12-07 14:10:00,2023-12-07 14:15:00
43314.45,43256.79,43256.7,43318.77,90.410067,3913011.38511308,SPOT_BTC_USDT,5m,2023-12-07 14:15:00,2023-12-07 14:20:00
43261.11,43292.79,43256.79,43310.44,121.380678,5254093.09499445,SPOT_BTC_USDT,5m,2023-12-07 14:20:00,2023-12-07 14:25:00
43292.79,43382.6,43278.25,43433.58,240.448001,10431236.93293376,SPOT_BTC_USDT,5m,2023-12-07 14:25:00,2023-12-07 14:30:00
43384.68,43432.56,43354.31,43440.0,126.217042,5478384.77690725,SPOT_BTC_USDT,5m,2023-12-07 14:30:00,2023-12-07 14:35:00
43372.07,43375.95,43372.06,43389.8,76.390856,3313657.19706484,SPOT_BTC_USDT,5m,2023-12-08 04:00:00,2023-12-08 04:05:00
43376.86,43369.32,43351.34,43393.11,110.439461,4789577.08880333,SPOT_BTC_USDT,5m,2023-12-08 04:05:00,2023-12-08 04:10:00
43376.98,43502.08,43362.0,43517.09,206.48838,8969797.59260242,SPOT_BTC_USDT,5m,2023-12-08 04:10:00,2023-12-08 04:15:00
43499.9,43496.96,43448.8,43552.18,293.733094,12778627.9582107,SPOT_BTC_USDT,5m,2023-12-08 04:15:00,2023-12-08 04:20:00
43496.94,43479.62,43465.51,43534.86,178.152442,7748127.76469724,SPOT_BTC_USDT,5m,2023-12-08 04:20:00,2023-12-08 04:25:00
43484.64,43525.0,43458.18,43548.5,163.710096,7123317.65239184,SPOT_BTC_USDT,5m,2023-12-08 04:25:00,2023-12-08 04:30:00
43529.59,43518.94,43503.3,43545.05,98.66837,4294733.48513175,SPOT_BTC_USDT,5m,2023-12-08 04:30:00,2023-12-08 04:35:00
43519.08,43479.39,43460.2,43545.08,134.319025,5844381.49030667,SPOT_BTC_USDT,5m,2023-12-08 04:35:00,2023-12-08 04:40:00
43479.39,43494.65,43459.2,43523.27,165.145446,7181418.55041346,SPOT_BTC_USDT,5m,2023-12-08 04:40:00,2023-12-08 04:45:00
43494.65,43488.14,43466.42,43522.48,123.496637,5371836.99750308,SPOT_BTC_USDT,5m,2023-12-08 04:45:00,2023-12-08 04:50:00
43477.29,43471.48,43450.9,43488.19,67.44895,2932084.44214668,SPOT_BTC_USDT,5m,2023-12-08 04:50:00,2023-12-08 04:55:00
43471.48,43454.59,43448.8,43492.48,122.65328,5331270.30603456,SPOT_BTC_USDT,5m,2023-12-08 04:55:00,2023-12-08 05:00:00
43459.74,43473.06,43449.3,43493.96,79.212843,3443269.67819196,SPOT_BTC_USDT,5m,2023-12-08 05:00:00,2023-12-08 05:05:00
43462.69,43454.07,43422.4,43473.59,104.61003,4545135.88379406,SPOT_BTC_USDT,5m,2023-12-08 05:05:00,2023-12-08 05:10:00
43447.21,43469.07,43436.3,43472.5,81.201181,3528414.20593502,SPOT_BTC_USDT,5m,2023-12-08 05:10:00,2023-12-08 05:15:00
43461.62,43490.77,43450.77,43490.8,59.146042,2571235.39772609,SPOT_BTC_USDT,5m,2023-12-08 05:15:00,2023-12-08 05:20:00
43490.77,43454.41,43445.82,43517.14,167.909036,7302286.15083819,SPOT_BTC_USDT,5m,2023-12-08 05:20:00,2023-12-08 05:25:00
43453.7,43433.28,43410.0,43462.17,83.196264,3613930.91378712,SPOT_BTC_USDT,5m,2023-12-08 05:25:00,2023-12-08 05:30:00
43433.54,43408.41,43397.5,43433.8,63.926382,2775411.75390567,SPOT_BTC_USDT,5m,2023-12-08 05:30:00,2023-12-08 05:35:00
43408.41,43401.41,43390.5,43419.3,87.251659,3787093.10134634,SPOT_BTC_USDT,5m,2023-12-08 05:35:00,2023-12-08 05:40:00
43402.78,43419.3,43369.4,43419.3,148.976764,6464994.73607936,SPOT_BTC_USDT,5m,2023-12-08 05:40:00,2023-12-08 05:45:00
43419.24,43422.91,43392.75,43433.8,96.116692,4172418.7038682,SPOT_BTC_USDT,5m,2023-12-08 05:45:00,2023-12-08 05:50:00
43418.37,43440.49,43412.07,43451.35,89.331396,3879260.6584555,SPOT_BTC_USDT,5m,2023-12-08 05:50:00,2023-12-08 05:55:00
43440.51,43434.93,43426.46,43451.35,66.563801,2891399.54658656,SPOT_BTC_USDT,5m,2023-12-08 05:55:00,2023-12-08 06:00:00
43426.78,43452.96,43426.46,43458.7,99.939339,4341288.39057276,SPOT_BTC_USDT,5m,2023-12-08 06:00:00,2023-12-08 06:05:00
43452.98,43455.89,43434.11,43471.39,91.468088,3974452.46706131,SPOT_BTC_USDT,5m,2023-12-08 06:05:00,2023-12-08 06:10:00
43451.82,43489.68,43449.17,43496.49,200.971684,8735903.07605972,SPOT_BTC_USDT,5m,2023-12-08 06:10:00,2023-12-08 06:15:00
43485.61,43479.29,43448.7,43499.5,138.283033,6012069.11233279,SPOT_BTC_USDT,5m,2023-12-08 06:15:00,2023-12-08 06:20:00
43479.31,43455.19,43449.8,43503.1,97.742917,4249531.53595065,SPOT_BTC_USDT,5m,2023-12-08 06:20:00,2023-12-08 06:25:00
43456.18,43442.08,43432.32,43470.17,47.928856,2082319.22155073,SPOT_BTC_USDT,5m,2023-12-08 06:25:00,2023-12-08 06:30:00
43444.12,43421.93,43400.2,43444.2,102.492148,4450767.29440368,SPOT_BTC_USDT,5m,2023-12-08 06:30:00,2023-12-08 06:35:00
43411.08,43385.01,43370.24,43421.99,182.609122,7925208.53798829,SPOT_BTC_USDT,5m,2023-12-08 06:35:00,2023-12-08 06:40:00
43385.0,43373.0,43362.08,43389.09,179.42044,7781389.54876318,SPOT_BTC_USDT,5m,2023-12-08 06:40:00,2023-12-08 06:45:00
43366.09,43381.13,43362.09,43392.0,178.183305,7727944.85636741,SPOT_BTC_USDT,5m,2023-12-08 06:45:00,2023-12-08 06:50:00
43381.13,43382.21,43362.08,43397.4,118.991097,5160820.37641469,SPOT_BTC_USDT,5m,2023-12-08 06:50:00,2023-12-08 06:55:00
43375.18,43362.18,43362.08,43393.4,114.991464,4987167.80168019,SPOT_BTC_USDT,5m,2023-12-08 06:55:00,2023-12-08 07:00:00
43362.78,43357.3,43346.3,43373.1,281.1267,12189921.42892331,SPOT_BTC_USDT,5m,2023-12-08 07:00:00,2023-12-08 07:05:00
43355.43,43383.65,43345.4,43412.03,260.479153,11295614.75719755,SPOT_BTC_USDT,5m,2023-12-08 07:05:00,2023-12-08 07:10:00
43390.3,43351.65,43341.3,43390.3,161.750497,7013254.88635072,SPOT_BTC_USDT,5m,2023-12-08 07:10:00,2023-12-08 07:15:00
43351.66,43348.47,43342.9,43392.31,217.730508,9442352.36049857,SPOT_BTC_USDT,5m,2023-12-08 07:15:00,2023-12-08 07:20:00
43353.82,43198.2,43142.3,43364.7,1230.89577,53274031.08937527,SPOT_BTC_USDT,5m,2023-12-08 07:20:00,2023-12-08 07:25:00
43203.38,43141.4,43136.85,43259.2,355.759473,15371189.05573406,SPOT_BTC_USDT,5m,2023-12-08 07:25:00,2023-12-08 07:30:00
43142.62,43175.83,43110.3,43192.1,421.861383,18208577.9527962,SPOT_BTC_USDT,5m,2023-12-08 07:30:00,2023-12-08 07:35:00
43185.1,43213.3,43173.03,43229.3,263.720959,11392376.3904644,SPOT_BTC_USDT,5m,2023-12-08 07:35:00,2023-12-08 07:40:00
43213.3,43257.73,43209.91,43268.4,320.533816,13858803.98993473,SPOT_BTC_USDT,5m,2023-12-08 07:40:00,2023-12-08 07:45:00
43257.84,43233.99,43214.7,43312.93,247.245582,10697240.79451771,SPOT_BTC_USDT,5m,2023-12-08 07:45:00,2023-12-08 07:50:00
43231.08,43230.27,43213.3,43252.52,325.822431,14084059.53099201,SPOT_BTC_USDT,5m,2023-12-08 07:50:00,2023-12-08 07:55:00
43222.01,43172.55,43172.55,43247.08,304.489996,13159111.17791137,SPOT_BTC_USDT,5m,2023-12-08 07:55:00,2023-12-08 08:00:00
43172.55,43206.63,43141.85,43227.0,299.518425,12931437.48458082,SPOT_BTC_USDT,5m,2023-12-08 08:00:00,2023-12-08 08:05:00
43208.26,43121.64,43110.49,43226.96,584.540228,25234608.63112659,SPOT_BTC_USDT,5m,2023-12-08 08:05:00,2023-12-08 08:10:00
43129.98,43196.61,43106.29,43207.49,342.099554,14764911.87963985,SPOT_BTC_USDT,5m,2023-12-08 08:10:00,2023-12-08 08:15:00
43196.61,43168.92,43162.09,43217.1,355.817682,15362924.94879517,SPOT_BTC_USDT,5m,2023-12-08 08:15:00,2023-12-08 08:20:00
43174.63,43227.13,43168.91,43234.48,217.140107,9380958.95979814,SPOT_BTC_USDT,5m,2023-12-08 08:20:00,2023-12-08 08:25:00
43225.67,43245.36,43216.36,43269.17,204.093508,8825457.21088644,SPOT_BTC_USDT,5m,2023-12-08 08:25:00,2023-12-08 08:30:00
43239.63,43262.69,43237.7,43265.5,52.086073,2252685.05273125,SPOT_BTC_USDT,5m,2023-12-08 08:30:00,2023-12-08 08:35:00
43265.45,43259.15,43221.34,43270.0,94.926976,4105494.39104768,SPOT_BTC_USDT,5m,2023-12-08 08:35:00,2023-12-08 08:40:00
43259.12,43252.4,43223.6,43270.0,96.774152,4185238.59856942,SPOT_BTC_USDT,5m,2023-12-08 08:40:00,2023-12-08 08:45:00
43246.69,43206.86,43180.99,43257.6,115.87865,5007199.37809704,SPOT_BTC_USDT,5m,2023-12-08 08:45:00,2023-12-08 08:50:00
43205.06,43235.17,43187.95,43246.0,93.22896,4029142.82312756,SPOT_BTC_USDT,5m,2023-12-08 08:50:00,2023-12-08 08:55:00
43235.17,43213.81,43202.41,43245.99,106.588228,4607060.38228526,SPOT_BTC_USDT,5m,2023-12-08 08:55:00,2023-12-08 09:00:00
43215.56,43246.15,43213.49,43257.56,180.85627,7819003.8486401,SPOT_BTC_USDT,5m,2023-12-08 09:00:00,2023-12-08 09:05:00
43246.17,43213.5,43213.49,43271.97,117.253334,5070558.56350402,SPOT_BTC_USDT,5m,2023-12-08 09:05:00,2023-12-08 09:10:00
43213.5,43227.64,43195.76,43240.64,114.240836,4937078.0637165,SPOT_BTC_USDT,5m,2023-12-08 09:10:00,2023-12-08 09:15:00
43227.64,43252.59,43198.27,43263.38,114.273054,4939569.7909909,SPOT_BTC_USDT,5m,2023-12-08 09:15:00,2023-12-08 09:20:00
43252.57,43277.0,43241.77,43291.3,114.796163,4967165.22451641,SPOT_BTC_USDT,5m,2023-12-08 09:20:00,2023-12-08 09:25:00
43276.98,43245.97,43234.21,43302.6,176.482275,7637992.07543626,SPOT_BTC_USDT,5m,2023-12-08 09:25:00,2023-12-08 09:30:00
43245.97,43262.65,43244.59,43291.49,120.851569,5228756.309144,SPOT_BTC_USDT,5m,2023-12-08 09:30:00,2023-12-08 09:35:00
43261.59,43201.53,43201.17,43284.07,103.575289,4478351.56366108,SPOT_BTC_USDT,5m,2023-12-08 09:35:00,2023-12-08 09:40:00
43203.74,43205.09,43200.51,43231.86,62.468209,2699222.66678977,SPOT_BTC_USDT,5m,2023-12-08 09:40:00,2023-12-08 09:45:00
43205.09,43240.27,43194.2,43246.1,89.262232,3858228.05005634,SPOT_BTC_USDT,5m,2023-12-08 09:45:00,2023-12-08 09:50:00
43239.82,43139.31,43136.9,43245.78,277.128667,11967351.22002518,SPOT_BTC_USDT,5m,2023-12-08 09:50:00,2023-12-08 09:55:00
43139.3,43140.02,43117.32,43177.34,227.880748,9832509.66923949,SPOT_BTC_USDT,5m,2023-12-08 09:55:00,2023-12-08 10:00:00
43139.25,43160.35,43113.2,43171.2,148.088408,6387347.2382008,SPOT_BTC_USDT,5m,2023-12-08 10:00:00,2023-12-08 10:05:00
43160.35,43156.25,43126.1,43171.12,126.371013,5452775.06901869,SPOT_BTC_USDT,5m,2023-12-08 10:05:00,2023-12-08 10:10:00
43156.25,43201.37,43156.18,43212.2,124.120459,5360136.72675365,SPOT_BTC_USDT,5m,2023-12-08 10:10:00,2023-12-08 10:15:00
43201.37,43145.6,43116.39,43212.2,139.458378,6019586.80962596,SPOT_BTC_USDT,5m,2023-12-08 10:15:00,2023-12-08 10:20:00
43145.62,43195.42,43074.0,43199.3,301.191539,12989938.86012326,SPOT_BTC_USDT,5m,2023-12-08 10:20:00,2023-12-08 10:25:00
43195.76,43218.95,43174.86,43237.6,221.077207,9551381.02430333,SPOT_BTC_USDT,5m,2023-12-08 10:25:00,2023-12-08 10:30:00
43218.94,43210.6,43186.93,43245.98,142.841062,6173650.25686871,SPOT_BTC_USDT,5m,2023-12-08 10:30:00,2023-12-08 10:35:00
43217.5,43206.27,43195.16,43234.39,78.073027,3374240.12684699,SPOT_BTC_USDT,5m,2023-12-08 10:35:00,2023-12-08 10:40:00
43206.27,43267.98,43195.95,43273.8,124.980235,5403670.25104119,SPOT_BTC_USDT,5m,2023-12-08 10:40:00,2023-12-08 10:45:00
43272.24,43286.18,43243.59,43316.12,196.900263,8522806.90665448,SPOT_BTC_USDT,5m,2023-12-08 10:45:00,2023-12-08 10:50:00
43292.95,43294.18,43279.21,43329.94,171.322706,7419586.35658556,SPOT_BTC_USDT,5m,2023-12-08 10:50:00,2023-12-08 10:55:00
43294.18,43352.17,43285.65,43361.36,172.199625,7460222.86622308,SPOT_BTC_USDT,5m,2023-12-08 10:55:00,2023-12-08 11:00:00
43352.17,43368.23,43341.36,43447.01,344.792366,14961835.53436467,SPOT_BTC_USDT,5m,2023-12-08 11:00:00,2023-12-08 11:05:00
