open,close,low,high,volume,amount,symbol,type,start_timestamp,end_timestamp
2301.53,2299.52,2298.29,2302.1,256.067791,588941.81745813,SPOT_ETH_USDT,5m,2024-02-04 05:15:00,2024-02-04 05:20:00
2299.51,2302.9,2299.33,2303.8,1229.48139,2830415.98583355,SPOT_ETH_USDT,5m,2024-02-04 05:20:00,2024-02-04 05:25:00
2302.89,2301.81,2301.51,2303.09,136.897982,315186.98446095,SPOT_ETH_USDT,5m,2024-02-04 05:25:00,2024-02-04 05:30:00
2301.89,2300.89,2300.49,2302.88,157.643251,362835.88152689,SPOT_ETH_USDT,5m,2024-02-04 05:30:00,2024-02-04 05:35:00
2300.89,2301.94,2299.87,2302.46,320.622064,737755.24643116,SPOT_ETH_USDT,5m,2024-02-04 05:35:00,2024-02-04 05:40:00
2301.95,2301.79,2300.49,2302.24,208.120912,478944.95540101,SPOT_ETH_USDT,5m,2024-02-04 05:40:00,2024-02-04 05:45:00
2301.79,2300.74,2300.5,2301.87,236.558784,544328.51663941,SPOT_ETH_USDT,5m,2024-02-04 05:45:00,2024-02-04 05:50:00
2300.73,2300.11,2299.59,2301.59,160.203904,368617.55105538,SPOT_ETH_USDT,5m,2024-02-04 05:50:00,2024-02-04 05:55:00
2300.1,2300.04,2299.05,2300.45,214.015801,492212.73046034,SPOT_ETH_USDT,5m,2024-02-04 05:55:00,2024-02-04 06:00:00
2300.04,2300.07,2298.78,2301.51,953.633627,2193511.84021006,SPOT_ETH_USDT,5m,2024-02-04 06:00:00,2024-02-04 06:05:00
2300.07,2302.05,2299.99,2302.06,115.853941,266601.39325802,SPOT_ETH_USDT,5m,2024-02-04 06:05:00,2024-02-04 06:10:00
2301.85,2301.86,2301.45,2302.46,286.015418,658382.50801026,SPOT_ETH_USDT,5m,2024-02-04 06:10:00,2024-02-04 06:15:00
2301.58,2301.98,2300.73,2302.86,499.362418,1149591.69754944,SPOT_ETH_USDT,5m,2024-02-04 06:15:00,2024-02-04 06:20:00
2302.06,2299.89,2299.52,2302.07,179.666296,413321.93446369,SPOT_ETH_USDT,5m,2024-02-04 06:20:00,2024-02-04 06:25:00
2299.89,2297.28,2296.73,2300.19,518.099539,1190541.45670525,SPOT_ETH_USDT,5m,2024-02-04 06:25:00,2024-02-04 06:30:00
2297.28,2298.38,2294.91,2298.38,1312.609251,3015035.79374929,SPOT_ETH_USDT,5m,2024-02-04 06:30:00,2024-02-04 06:35:00
2298.33,2298.57,2297.23,2299.18,629.616546,1446885.99576989,SPOT_ETH_USDT,5m,2024-02-04 06:35:00,2024-02-04 06:40:00
2298.43,2296.73,2295.7,2298.88,266.633735,612422.11739613,SPOT_ETH_USDT,5m,2024-02-04 06:40:00,2024-02-04 06:45:00
2296.72,2296.14,2294.12,2296.84,383.158471,879442.47756661,SPOT_ETH_USDT,5m,2024-02-04 06:45:00,2024-02-04 06:50:00
2296.09,2292.81,2291.85,2296.09,1160.237003,2660767.70058923,SPOT_ETH_USDT,5m,2024-02-04 06:50:00,2024-02-04 06:55:00
2292.81,2287.49,2286.46,2293.0,2851.120416,6525626.25241878,SPOT_ETH_USDT,5m,2024-02-04 06:55:00,2024-02-04 07:00:00
2287.49,2292.49,2286.77,2292.5,868.050476,1987235.46442263,SPOT_ETH_USDT,5m,2024-02-04 07:00:00,2024-02-04 07:05:00
2292.53,2293.08,2290.44,2293.25,317.848045,728460.33745081,SPOT_ETH_USDT,5m,2024-02-04 07:05:00,2024-02-04 07:10:00
2293.05,2290.4,2289.87,2293.21,430.883706,987168.99751944,SPOT_ETH_USDT,5m,2024-02-04 07:10:00,2024-02-04 07:15:00
2290.4,2288.21,2287.2,2291.63,2320.012936,5310140.73266907,SPOT_ETH_USDT,5m,2024-02-04 07:15:00,2024-02-04 07:20:00
2288.45,2289.73,2286.72,2290.77,799.88262,1830868.09250738,SPOT_ETH_USDT,5m,2024-02-04 07:20:00,2024-02-04 07:25:00
2289.73,2290.54,2288.47,2290.95,418.657611,958647.79833041,SPOT_ETH_USDT,5m,2024-02-04 07:25:00,2024-02-04 07:30:00
2290.54,2289.56,2289.22,2291.09,249.781642,572093.6649879,SPOT_ETH_USDT,5m,2024-02-04 07:30:00,2024-02-04 07:35:00
2289.61,2289.02,2288.59,2289.83,509.050947,1165252.38622845,SPOT_ETH_USDT,5m,2024-02-04 07:35:00,2024-02-04 07:40:00
2289.0,2289.23,2288.77,2290.43,267.031645,611451.95611649,SPOT_ETH_USDT,5m,2024-02-04 07:40:00,2024-02-04 07:45:00
2289.3,2290.14,2289.24,2290.55,280.012405,641191.97922641,SPOT_ETH_USDT,5m,2024-02-04 07:45:00,2024-02-04 07:50:00
2290.13,2292.09,2289.86,2292.36,347.427636,796035.87798237,SPOT_ETH_USDT,5m,2024-02-04 07:50:00,2024-02-04 07:55:00
2292.05,2290.78,2290.27,2292.05,415.000059,950745.3555482,SPOT_ETH_USDT,5m,2024-02-04 07:55:00,2024-02-04 08:00:00
2290.78,2290.54,2290.02,2291.98,407.375086,933259.46277823,SPOT_ETH_USDT,5m,2024-02-04 08:00:00,2024-02-04 08:05:00
2290.54,2289.8,2289.38,2290.81,262.72327,601702.66071572,SPOT_ETH_USDT,5m,2024-02-04 08:05:00,2024-02-04 08:10:00
