ts,price,spread,size_spread
1727896719.007,60461,24.209999999999127,-3.3986400000000003
1727896720.007,60457,24.209999999999127,0.200283
1727896721.008,60458,24.209999999999127,0.9162300000000001
1727896722.007,60452,24.209999999999127,3.4666
1727896723.009,60449,24.189999999995052,2.27119
1727896724.008,60445,24.189999999995052,1.2728750000000002
1727896725.008,60443,24.189999999995052,0.6834749999999998
1727896726.008,60443,24.189999999995052,2.0284449999999996
1727896727.008,60441,24.19000000000233,-3.13001
1727896728.007,60441,24.189999999995052,0.03864000000000001
1727896729.007,60430,24.189999999995052,-0.4059069999999999
1727896730.008,60418,24.19000000000233,2.04094
1727896731.008,60407,24.19000000000233,-1.70664
1727896732.007,60411,24.189999999995052,-4.12866
1727896733.007,60424,24.189999999995052,-2.9649099999999997
1727896734.008,60428,24.189999999995052,2.1594599999999997
1727896735.008,60415,24.19000000000233,0.99729
1727896736.007,60415,24.19000000000233,1.72753
1727896737.007,60415,24.19000000000233,1.60956
1727896738.009,60416,24.19000000000233,-0.21276000000000006
1727896739.007,60417,24.19000000000233,1.41817
1727896740.008,60404,24.19000000000233,-0.031020000000000048
1727896741.007,60407,24.189999999995052,-1.71257
1727896742.007,60413,24.19000000000233,2.65429
1727896743.008,60414,24.189999999995052,-0.72648
1727896744.007,60426,24.189999999995052,-2.586051
1727896745.007,60445,24.19000000000233,-0.21186
1727896746.008,60458,24.209999999999127,0.850605
1727896747.008,60452,24.209999999999127,0.4055710000000001
1727896748.007,60450,24.189999999995052,-2.99408
1727896749.008,60456,24.209999999999127,0.24710300000000007
1727896750.01,60455,24.209999999999127,-3.1698299999999997
1727896751.008,60451,24.19999999999709,0.48115700000000006
1727896752.008,60451,24.19999999999709,-0.30604300000000006
1727896753.008,60466,24.209999999999127,-3.014249
1727896754.008,60472,24.209999999999127,-1.42404
1727896755.008,60467,24.209999999999127,3.06423
1727896756.007,60461,24.209999999999127,1.2817089999999998
1727896757.007,60461,24.209999999999127,1.389785
1727896758.007,60461,24.209999999999127,0.044054999999999955
1727896759.007,60435,24.189999999995052,1.995695
1727896760.008,60424,24.19000000000233,3.81006
1727896761.008,60423,24.189999999995052,3.920344
1727896762.009,60423,24.189999999995052,4.327994
1727896763.008,60423,24.189999999995052,4.040404
1727896764.008,60423,24.189999999995052,3.990734
1727896765.007,60390,24.169999999998254,2.446824
1727896766.007,60379,24.169999999998254,3.750392
1727896767.009,60364,24.169999999998254,2.125124
1727896768.011,60360,24.169999999998254,-3.4182300000000003
1727896769.007,60358,24.169999999998254,-0.17376000000000014
1727896770.008,60364,24.169999999998254,-2.91158
1727896771.007,60357,24.169999999998254,2.8363
1727896772.008,60361,24.169999999998254,-1.35502
1727896773.007,60357,24.169999999998254,0.7748900000000001
1727896774.007,60349,24.159999999996217,4.327778
1727896775.009,60350,24.169999999998254,-3.01111
1727896776.007,60373,24.169999999998254,-4.731491999999999
1727896777.007,60386,24.169999999998254,-2.7253220000000002
1727896778.007,60383,24.169999999998254,2.02147
1727896779.007,60384,24.169999999998254,0.7267199999999998
1727896780.007,60377,24.169999999998254,-0.09151999999999982
1727896781.008,60352,24.159999999996217,3.88497
1727896782.007,60345,24.150000000001455,4.605934
1727896783.008,60344,24.150000000001455,1.940675
1727896784.007,60340,24.150000000001455,0.48191799999999985
1727896785.007,60340,24.150000000001455,1.008778
1727896786.01,60331,24.150000000001455,1.564113
1727896787.007,60330,24.150000000001455,-1.9227699999999999
1727896788.008,60330,24.14999999999418,3.68447
1727896789.007,60340,24.150000000001455,-3.56252
1727896790.007,60350,24.150000000001455,-3.168834
1727896791.007,60360,24.169999999998254,-6.2530410000000005
1727896792.007,60352,24.169999999998254,2.83139
1727896793.008,60349,24.150000000001455,3.386568
1727896794.009,60346,24.150000000001455,-0.20649899999999977
1727896795.007,60346,24.150000000001455,-0.8268089999999999
1727896796.007,60344,24.150000000001455,2.951701
1727896797.01,60343,24.150000000001455,4.033551
1727896798.007,60337,24.150000000001455,3.316125
1727896799.007,60335,24.150000000001455,2.4996410000000004
1727896800.008,60328,24.150000000001455,-5.76078
1727896801.008,60338,24.150000000001455,-2.070041
1727896802.007,60337,24.150000000001455,0.07227899999999998
1727896803.008,60338,24.150000000001455,-2.927111
1727896804.007,60348,24.150000000001455,-5.566523
1727896805.007,60356,24.169999999998254,-5.15545
1727896806.007,60378,24.169999999998254,-2.01899
1727896807.008,60395,24.169999999998254,-4.970125
1727896808.009,60400,24.189999999995052,-2.7601199999999997
1727896809.007,60394,24.169999999998254,-0.8204499999999999
1727896810.008,60388,24.169999999998254,3.4287
1727896811.008,60379,24.169999999998254,-1.18568
1727896812.007,60387,24.169999999998254,1.63197
1727896813.009,60352,24.169999999998254,-0.4844679999999999
1727896814.007,60352,24.169999999998254,1.141022
1727896815.007,60353,24.169999999998254,0.13600199999999996
1727896816.008,60353,24.169999999998254,0.9872819999999999
1727896817.009,60352,24.169999999998254,1.6022020000000001
1727896818.008,60353,24.169999999998254,0.7064919999999999
1727896819.007,60363,24.169999999998254,-6.0078
1727896820.008,60381,24.169999999998254,-3.4958240000000003
1727896821.007,60396,24.169999999998254,-0.11075999999999997
1727896822.007,60397,24.169999999998254,-1.35108
1727896823.007,60399,24.169999999998254,3.031671
1727896824.007,60404,24.189999999995052,1.16924
1727896825.007,60402,24.189999999995052,-4.06768
1727896826.008,60406,24.189999999995052,-0.4796029999999998
1727896827.007,60409,24.189999999995052,-1.5020440000000002
1727896828.007,60410,24.189999999995052,0.08132600000000001
1727896829.008,60421,24.19000000000233,-3.71622
1727896830.007,60425,24.189999999995052,-1.185366
1727896831.01,60435,24.189999999995052,-2.900288
1727896832.007,60424,24.189999999995052,1.465401
1727896833.007,60424,24.189999999995052,-4.600239999999999
1727896834.008,60428,24.19000000000233,-3.90922
1727896835.007,60435,24.189999999995052,-1.607858
1727896836.007,60434,24.19000000000233,-0.8173400000000001
1727896837.008,60436,24.19000000000233,2.07878
1727896838.008,60430,24.189999999995052,3.123071
1727896839.007,60420,24.189999999995052,0.9643109999999999
1727896840.008,60417,24.189999999995052,1.5852499999999998
1727896841.007,60422,24.189999999995052,-5.772342
1727896842.009,60439,24.19000000000233,-2.16364
1727896843.007,60437,24.19000000000233,1.30137
1727896844.007,60438,24.19000000000233,1.30368
1727896845.007,60444,24.189999999995052,-3.158262
1727896846.007,60451,24.209999999999127,-5.726369
1727896847.007,60432,24.189999999995052,3.027716
1727896848.007,60425,24.189999999995052,2.84855
1727896849.007,60423,24.189999999995052,0.024399999999999977
1727896850.008,60424,24.189999999995052,-1.7798
1727896851.009,60382,24.169999999998254,2.03314
1727896852.009,60371,24.169999999998254,0.726384
1727896853.008,60368,24.169999999998254,3.303607
1727896854.009,60367,24.169999999998254,3.178737
1727896855.009,60367,24.169999999998254,3.150347
1727896856.007,60371,24.169999999998254,-5.876562
1727896857.007,60374,24.169999999998254,-3.546172
1727896858.007,60368,24.169999999998254,-0.370212
1727896859.007,60367,24.169999999998254,0.632908
1727896860.007,60367,24.169999999998254,0.25235799999999986
1727896861.008,60356,24.169999999998254,-5.040491
1727896862.009,60357,24.169999999998254,-5.0447809999999995
1727896863.007,60348,24.150000000001455,1.8101800000000001
1727896864.008,60344,24.150000000001455,-0.11530799999999997
1727896865.007,60345,24.150000000001455,-0.834729
1727896866.008,60347,24.14999999999418,-4.53644
1727896867.009,60362,24.17000000000553,-3.78069
1727896868.008,60370,24.169999999998254,-4.682665
1727896869.008,60342,24.150000000001455,0.7273899999999998
1727896870.007,60330,24.150000000001455,0.45041
1727896871.007,60330,24.150000000001455,0.14122999999999997
1727896872.008,60323,24.14999999999418,2.39035
1727896873.008,60324,24.14999999999418,1.9323499999999998
1727896874.007,60319,24.150000000001455,-2.94366
1727896875.008,60331,24.150000000001455,-1.613014
1727896876.007,60340,24.150000000001455,-3.9449920000000005
1727896877.009,60341,24.150000000001455,-0.892412
1727896878.008,60341,24.150000000001455,-1.033982
1727896879.007,60340,33.529999999998836,-0.096839
1727896880.007,60330,24.150000000001455,-4.23464
1727896881.007,60347,24.150000000001455,-0.9527299999999999
1727896882.009,60347,24.150000000001455,-6.40518
1727896883.007,60348,24.150000000001455,-4.144094
1727896884.007,60356,24.169999999998254,-4.056349
1727896885.007,60357,24.169999999998254,-2.890329
1727896886.008,60351,24.150000000001455,-1.32675
1727896887.007,60353,24.150000000001455,-1.5674
1727896888.008,60351,24.150000000001455,-0.9114599999999999
1727896889.009,60352,24.150000000001455,-0.9883799999999999
1727896890.008,60368,24.169999999998254,1.0245990000000003
1727896891.007,60368,24.169999999998254,-7.294651
1727896892.008,60372,24.169999999998254,1.7860549999999997
1727896893.008,60373,24.169999999998254,-1.377215
1727896894.009,60376,24.17000000000553,4.05135
1727896895.007,60378,24.169999999998254,-2.735629
1727896896.008,60378,24.169999999998254,-0.883169
1727896897.008,60379,24.169999999998254,-0.3212490000000001
1727896898.007,60361,24.169999999998254,4.4177230000000005
1727896899.007,60362,24.169999999998254,0.70604
1727896900.008,60362,24.169999999998254,-7.45318
1727896901.008,60370,24.169999999998254,-1.6909419999999997
1727896902.008,60329,24.150000000001455,2.862522
1727896903.008,60311,24.150000000001455,2.24423
1727896904.007,60311,24.150000000001455,-2.15041
1727896905.007,60312,24.150000000001455,-1.77461
1727896906.007,60313,24.14999999999418,-2.66223
1727896907.008,60309,24.150000000001455,2.02717
1727896908.008,60312,24.150000000001455,-1.80861
1727896909.008,60332,24.150000000001455,0.4406300000000001
1727896910.008,60333,24.150000000001455,0.39935
1727896911.009,60337,24.150000000001455,-3.8429969999999996
1727896912.007,60329,24.150000000001455,0.29015100000000005
1727896913.007,60329,24.150000000001455,-7.117169
1727896914.007,60329,24.150000000001455,-7.924869
1727896915.007,60334,24.150000000001455,-1.2994299999999999
1727896916.007,60342,24.150000000001455,-4.621459
1727896917.007,60349,24.150000000001455,-2.39645
