ts,price,imbalance,total_buy,total_sell
1727742516.007,63269.0,43.77897899999999,16.321810999999983,27.457168000000006
1727742517.007,63267.0,43.83943799999999,16.32202099999998,27.51741700000001
1727742518.008,63270.0,43.93358799999999,16.40048099999998,27.53310700000001
1727742519.007,63282.0,44.45072199999999,16.91319499999998,27.53752700000001
1727742520.008,63285.0,44.775968999999996,17.234223999999983,27.541745000000013
1727742521.008,63290.0,44.857091999999994,17.314228999999983,27.542863000000015
1727742522.008,63290.0,44.978291999999996,17.41327899999998,27.565013000000015
1727742523.007,63289.0,45.732941,17.42304899999998,28.309892000000016
1727742524.008,63289.0,45.732951,17.42305899999998,28.309892000000016
1727742525.008,63289.0,45.735321,17.42507899999998,28.310242000000017
1727742526.009,63283.0,46.00040799999999,17.425986999999978,28.574421000000015
1727742527.007,63283.0,46.03577799999999,17.43512699999998,28.600651000000017
1727742528.008,63282.0,46.044978,17.43555699999998,28.609421000000015
1727742529.008,63282.0,46.09405499999999,17.470237999999977,28.623817000000013
1727742530.008,63277.0,46.588554999999985,17.470437999999977,29.118117000000012
1727742531.008,63274.0,46.69677399999999,17.470447999999976,29.226326000000014
1727742532.007,63274.0,46.80539399999999,17.470707999999977,29.334686000000016
1727742533.007,63274.0,46.80935399999999,17.474077999999977,29.335276000000015
1727742534.008,63276.0,46.81495299999999,17.477594999999976,29.337358000000016
1727742535.008,63277.0,46.83081299999999,17.490144999999977,29.340668000000015
1727742536.007,63282.0,46.946293,17.604994999999978,29.341298000000016
1727742537.008,63288.0,47.40405799999999,18.02303199999998,29.381026000000016
1727742538.007,63305.0,50.657678,21.275847999999982,29.381830000000015
1727742539.008,63307.0,51.150628,21.718797999999982,29.431830000000016
1727742540.007,63307.0,51.156143,21.72431299999998,29.431830000000016
1727742541.007,63304.0,51.417873,21.98295299999998,29.434920000000016
1727742542.007,63307.0,51.52825399999999,22.068583999999976,29.459670000000017
1727742543.007,63317.0,52.12129999999999,22.660988999999976,29.46031100000002
1727742544.007,63312.0,52.407636,22.923808999999977,29.483827000000016
1727742545.007,63312.0,52.41566599999999,22.926088999999976,29.489577000000015
1727742546.008,63311.0,52.41608599999999,22.926508999999974,29.489577000000015
1727742547.007,63304.0,52.68899899999999,22.948328999999973,29.740670000000016
1727742548.008,63303.0,52.72441099999999,22.948338999999972,29.776072000000013
1727742549.008,63302.0,52.73804099999998,22.948538999999972,29.789502000000013
1727742550.007,63302.0,52.74339099999999,22.949698999999974,29.793692000000014
1727742551.007,63302.0,52.763986999999986,22.949698999999974,29.814288000000012
1727742552.007,63294.0,54.078423999999984,22.949698999999974,31.12872500000001
1727742553.008,63294.0,54.197363999999986,22.959278999999974,31.238085000000012
1727742554.007,63291.0,54.90851599999999,22.959278999999974,31.949237000000014
1727742555.007,63289.0,54.925738999999986,22.959288999999973,31.966450000000012
1727742556.008,63290.0,54.925918999999986,22.959288999999973,31.966630000000013
1727742557.008,63291.0,54.93420599999999,22.967575999999973,31.966630000000013
1727742558.007,63291.0,55.05976599999998,23.092945999999973,31.966820000000013
1727742559.007,63290.0,55.26055199999998,23.292955999999972,31.96759600000001
1727742560.009,63290.0,55.265681999999984,23.294375999999975,31.971306000000013
1727742561.007,63305.0,56.69256499999999,24.451428999999976,32.24113600000001
1727742562.007,63305.0,57.10939499999999,24.452798999999974,32.656596000000015
1727742563.007,63299.0,57.365742999999995,24.462238999999975,32.90350400000002
1727742564.007,63296.0,57.555943,24.490088999999976,33.06585400000002
1727742565.007,63296.0,57.573863,24.490088999999976,33.08377400000003
1727742566.007,63297.0,57.598732999999996,24.496028999999975,33.102704000000024
1727742567.009,63298.0,57.619612999999994,24.498138999999973,33.12147400000002
1727742568.007,63298.0,57.69197299999999,24.502378999999973,33.18959400000002
1727742569.007,63305.0,58.17251599999999,24.98235399999997,33.19016200000002
1727742570.007,63306.0,58.403234,25.191491999999972,33.21174200000002
1727742571.007,63305.0,58.410393,25.195594999999972,33.21479800000002
1727742572.007,63305.0,58.412053,25.195794999999972,33.216258000000025
1727742573.008,63306.0,58.563318,25.200444999999974,33.36287300000003
1727742574.009,63321.0,59.333774000000005,25.732780999999974,33.60099300000003
1727742575.007,63325.0,60.03893800000001,26.419860999999976,33.61907700000003
1727742576.007,63333.0,60.438573000000005,26.802385999999974,33.63618700000003
1727742577.008,63335.0,60.546627,26.910031999999973,33.63659500000003
1727742578.009,63334.0,60.549887,26.913291999999974,33.63659500000003
1727742579.008,63334.0,60.555977000000006,26.916621999999975,33.63935500000003
1727742580.007,63334.0,60.566801,26.917219999999975,33.649581000000026
1727742581.007,63333.0,60.668211,26.922529999999973,33.745681000000026
1727742582.008,63352.0,66.262333,32.49329499999997,33.76903800000003
1727742583.007,63348.0,66.269199,32.49512099999997,33.77407800000003
1727742584.008,63343.0,66.62137,32.49808599999997,34.12328400000003
1727742585.007,63343.0,67.1973,32.52796599999997,34.66933400000003
1727742586.007,63342.0,67.25159300000001,32.528383999999974,34.72320900000003
1727742587.008,63345.0,67.27177900000001,32.54360999999998,34.72816900000004
1727742588.01,63347.0,67.95933100000002,33.23116199999998,34.72816900000004
1727742589.007,63347.0,67.97610100000003,33.23116199999998,34.74493900000004
1727742590.007,63347.0,67.97637100000003,33.231431999999984,34.74493900000004
1727742591.008,63347.0,68.16718700000003,33.41522899999999,34.75195800000004
1727742592.007,63345.0,68.16897700000004,33.41682899999999,34.75214800000004
1727742593.008,63346.0,68.38676000000004,33.56736099999999,34.81939900000004
1727742594.007,63345.0,68.43847300000003,33.567550999999995,34.870922000000036
1727742595.007,63345.0,68.43988300000004,33.568180999999996,34.871702000000035
1727742596.007,63345.0,68.44601300000004,33.569311,34.87670200000004
1727742597.009,63345.0,68.46992900000004,33.590596000000005,34.87933300000004
1727742598.008,63345.0,68.47182500000005,33.590596000000005,34.88122900000004
1727742599.008,63343.0,68.51068400000005,33.61686600000001,34.89381800000004
1727742600.008,63342.0,70.68560600000006,35.37023400000001,35.315372000000046
1727742601.007,63338.0,71.62101900000005,35.62887400000001,35.99214500000004
1727742602.008,63340.0,72.37995000000006,36.35660900000001,36.02334100000005
1727742603.007,63341.0,72.72021700000008,36.533977000000014,36.18624000000006
1727742604.007,63342.0,72.96058300000007,36.548015000000014,36.412568000000064
1727742605.007,63342.0,73.12255800000008,36.708585000000014,36.41397300000006
1727742606.008,63347.0,73.50858900000009,37.093696000000016,36.41489300000006
1727742607.008,63349.0,73.58965600000008,37.09739300000002,36.49226300000006
1727742608.008,63357.0,75.33086700000007,38.83660600000002,36.49426100000006
1727742609.007,63357.0,75.45528700000008,38.90040600000002,36.55488100000006
1727742610.007,63357.0,75.48634300000008,38.93056600000002,36.555777000000056
1727742611.009,63363.0,75.88106400000008,39.325287000000024,36.555777000000056
1727742612.007,63364.0,76.87184900000008,40.076899000000026,36.794950000000064
1727742613.008,63363.0,76.9408050000001,40.07820900000003,36.86259600000006
1727742614.008,63363.0,76.95661500000008,40.07821900000003,36.87839600000006
1727742615.008,63367.0,77.23927400000008,40.256151000000024,36.983123000000056
1727742616.008,63367.0,77.24142400000008,40.25635100000003,36.98507300000006
1727742617.008,63365.0,77.26159800000008,40.25934100000003,37.00225700000006
1727742618.01,63365.0,77.28764800000009,40.279241000000034,37.008407000000055
1727742619.008,63370.0,77.6335490000001,40.62454400000004,37.00900500000006
1727742620.009,63371.0,77.8265590000001,40.817154000000045,37.00940500000006
1727742621.008,63369.0,78.04160100000011,41.017401000000056,37.02420000000006
1727742622.007,63369.0,78.0903310000001,41.019791000000055,37.07054000000006
1727742623.008,63360.0,78.63613000000012,41.030839000000064,37.60529100000005
1727742624.007,63355.0,80.40278400000012,41.03137900000007,39.37140500000005
1727742625.007,63357.0,80.46616400000013,41.05977900000008,39.40638500000006
1727742626.007,63359.0,81.01459200000014,41.59226900000008,39.42232300000006
1727742627.007,63357.0,81.13183500000014,41.62052200000008,39.511313000000065
1727742628.008,63355.0,81.13888100000014,41.620692000000076,39.51818900000006
1727742629.007,63356.0,81.20226100000015,41.67629200000008,39.52596900000007
1727742630.008,63353.0,81.31596900000015,41.75881700000008,39.55715200000007
1727742631.008,63355.0,81.46077400000016,41.870572000000074,39.590202000000076
1727742632.007,63356.0,81.53483500000016,41.874953000000076,39.65988200000008
1727742633.01,63358.0,81.53485000000015,41.874953000000076,39.65989700000008
1727742634.007,63359.0,81.54153000000017,41.874953000000076,39.66657700000008
1727742635.008,63359.0,81.54768000000016,41.88021300000008,39.66746700000008
