ts,price,imblance,buy_order_flow,net_flow,sell_order_flow
1727745904.008,63485.0,-3.620254999999999,-0.07736999999999927,-0.06863299999999928,-0.008736999999999995
1727745905.008,63482.0,4.6969059999999985,-5.16713,-8.317160999999997,3.150030999999997
1727745906.01,63485.0,2.4555369999999965,1.9740900000000008,2.241369000000002,-0.26727900000000115
1727745907.007,63491.0,-4.170896000000001,10.594160999999998,6.626432999999997,3.967728000000001
1727745908.008,63491.0,-8.111791999999998,0.5811699999999984,3.9408959999999977,-3.3597259999999993
1727745909.007,63491.0,-9.333782999999999,1.5930900000000001,1.221991,0.37109900000000007
1727745910.008,63491.0,-15.630189,0.5920300000000012,6.296406,-5.704375999999999
1727745911.008,63491.0,-13.907079,-0.6047999999999991,-1.7231099999999993,1.1183100000000001
1727745912.008,63491.0,-12.616449999999999,-0.2735699999999994,-1.2906290000000007,1.0170590000000013
1727745913.01,63491.0,-12.182773,-0.2748400000000011,-0.4336770000000003,0.15883699999999923
1727745914.007,63483.0,14.469052000000001,-14.436131,-26.651825000000002,12.215694000000001
1727745915.008,63478.0,9.385389000000004,0.19133099999999997,5.083662999999998,-4.892331999999998
1727745916.007,63476.0,12.75271,0.4330190000000001,-3.3673209999999965,3.8003399999999967
1727745917.008,63476.0,13.112495,-0.58588,-0.35978499999999913,-0.22609500000000082
1727745918.009,63474.0,13.379496000000001,0.02345999999999998,-0.2670010000000023,0.2904610000000023
1727745919.008,63474.0,11.911523999999998,0.08706999999999998,1.4679720000000025,-1.3809020000000025
1727745920.007,63474.0,10.543590000000002,0.29861899999999986,1.3679339999999978,-1.0693149999999978
1727745921.007,63474.0,13.309273999999998,-0.42693399999999987,-2.765683999999997,2.3387499999999974
1727745922.008,63474.0,10.571078000000002,-0.07300000000000001,2.738195999999997,-2.811195999999997
1727745923.008,63474.0,10.442963999999998,0.00016000000000002124,0.1281140000000026,-0.12795400000000257
1727745924.011,63474.0,10.44242,-0.00010999999999999899,0.0005439999999990452,-0.0006539999999990442
1727745925.007,63474.0,12.448995,0.17434000000000002,-2.0065750000000007,2.1809150000000006
1727745926.007,63474.0,12.897399000000002,-0.17439000000000004,-0.44840400000000114,0.2740140000000011
1727745927.007,63474.0,11.186262000000001,0.1257000000000001,1.7111370000000008,-1.5854370000000007
1727745928.007,63474.0,11.937246000000002,-0.2838300000000001,-0.7509840000000008,0.46715400000000074
1727745929.008,63471.0,2.966628000000002,4.493325999999999,8.970618,-4.477292000000001
1727745930.009,63471.0,5.255576,-2.4851799999999975,-2.288947999999998,-0.1962319999999993
1727745931.007,63471.0,2.3517230000000016,2.403441999999998,2.9038529999999985,-0.5004110000000006
1727745932.007,63471.0,2.046621000000002,0.3046920000000002,0.30510199999999976,-0.00040999999999957737
1727745933.007,63471.0,1.774943,-0.8666919999999982,0.27167800000000186,-1.13837
1727745934.007,63471.0,1.5543229999999997,-0.023721000000000103,0.22062000000000026,-0.24434100000000036
1727745935.008,63472.0,0.8763880000000004,-1.1379879999999996,0.6779349999999993,-1.8159229999999988
1727745936.007,63469.0,4.832462999999999,-2.407933000000001,-3.956074999999999,1.5481419999999977
1727745937.008,63468.0,6.651770000000001,2.568203000000001,-1.8193070000000016,4.3875100000000025
1727745938.01,63468.0,6.018948000000002,0.23615999999999993,0.6328219999999991,-0.3966619999999992
1727745939.007,63468.0,2.978633,0.8377769999999995,3.040315000000002,-2.2025380000000023
1727745940.007,63473.0,-11.338942000000001,7.498000000000001,14.317575000000001,-6.819575
1727745941.007,63473.0,-23.187995,12.52009,11.849053,0.6710369999999999
1727745942.008,63473.0,-23.478668999999996,0.7681799999999974,0.29067399999999755,0.4775059999999999
1727745943.007,63473.0,-22.167052999999996,0.0009599999999991837,-1.3116160000000017,1.3125760000000009
1727745944.007,63473.0,-20.995876999999997,-0.38577000000000083,-1.1711760000000013,0.7854060000000005
1727745945.007,63473.0,-21.482401999999993,0.0031499999999979877,0.48652499999999765,-0.48337499999999967
1727745946.008,63473.0,-22.459586999999996,0.8668000000000013,0.9771850000000017,-0.1103850000000004
1727745947.007,63473.0,-22.369801999999996,0.0003200000000020964,-0.08978499999999823,0.09010500000000032
1727745948.007,63493.0,-23.004550999999996,-0.8859700000000004,0.6347490000000009,-1.5207190000000013
