ts,price,imbalance,total_buy,total_sell
1727876054.007,60735,31.828424999999992,12.689403999999996,19.139020999999996
1727876055.008,60743,32.530894999999994,13.381863999999995,19.149030999999997
1727876056.008,60737,33.199014999999996,13.384556999999996,19.814458
1727876057.008,60721,34.145565999999995,13.414683999999994,20.730882
1727876058.008,60715,34.558944999999994,13.424725999999993,21.134218999999998
1727876059.009,60712,34.63712799999999,13.432865999999992,21.204261999999996
1727876060.007,60714,34.77407599999999,13.46499399999999,21.309081999999997
1727876061.008,60747,95.49725299999997,73.35573399999998,22.141518999999995
1727876062.009,60764,98.15096299999999,76.002994,22.147968999999996
1727876063.007,60766,99.617824,76.165941,23.451882999999995
1727876064.007,60769,100.75688399999999,76.273551,24.483332999999995
1727876065.007,60768,100.79455899999999,76.279251,24.515307999999994
1727876066.008,60764,100.915005,76.279481,24.63552399999999
1727876067.008,60764,100.962965,76.280101,24.68286399999999
1727876068.009,60777,101.69524799999999,77.00135399999999,24.693893999999993
1727876069.007,60788,102.19630899999999,77.46415599999999,24.732152999999993
1727876070.008,60796,102.738997,77.904054,24.834942999999992
1727876071.008,60814,103.463211,78.625056,24.838154999999993
1727876072.007,60813,103.75702100000004,78.82727800000004,24.929742999999995
1727876073.008,60814,103.79383100000003,78.86087800000003,24.932952999999994
1727876074.007,60811,104.22899200000003,78.86789800000004,25.361093999999994
1727876075.007,60788,105.73656200000002,78.86951800000003,26.867043999999996
1727876076.007,60787,105.77674000000002,78.88369700000003,26.893042999999995
1727876077.007,60799,106.24205400000002,79.23912700000002,27.002926999999996
1727876078.007,60795,106.37083300000003,79.24899700000003,27.121835999999995
1727876079.007,60794,107.27432500000003,79.77356900000004,27.500755999999992
1727876080.008,60788,107.44229200000004,79.84417600000005,27.598115999999994
1727876081.008,60788,107.50234500000005,79.86372600000004,27.638619
1727876082.007,60786,107.92228700000004,79.86433600000004,28.057951
1727876083.007,60798,108.26303300000004,80.20491200000004,28.058121
1727876084.008,60801,108.41551300000003,80.26276200000002,28.152751000000002
