symbol,open,close,low,high,volume,amount,type,startTime,endTime
SPOT_BTC_USDT,101015.5,101000.0,100985.31,101063.81,10.408786,1051470.05068016,1m,1734011700000,1734011760000
SPOT_WOO_USDT,0.3047,0.3048,0.3046,0.305,9662.63,2944.714263,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3944.21,3943.2,3946.0,160.997124,635030.40969173,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,100999.6,100980.47,101063.81,11.056716,1116908.81611206,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3944.22,3943.2,3946.0,161.747232,637988.95020078,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3944.61,3943.2,3946.0,165.954738,654585.18799259,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,100999.99,100980.47,101063.81,13.127596,1326074.87662282,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,100991.5,100980.47,101063.81,13.231136,1336531.57414252,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3944.99,3943.2,3946.0,173.919854,686005.00867859,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3945.7,3943.2,3946.0,177.324097,699435.08057879,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,100996.0,100980.47,101063.81,13.607998,1374592.85264606,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3945.4,3943.2,3946.0,177.575325,700426.28907411,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,101000.0,100980.47,101063.81,14.157884,1430131.02920612,1m,1734011700000,1734011760000
SPOT_WOO_USDT,0.3047,0.305,0.3046,0.305,10482.03,3194.631263,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3944.75,3943.2,3946.0,202.776943,799856.23982995,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,100997.08,100980.47,101063.81,15.18667,1534038.35525572,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3944.68,3943.2,3946.0,202.783698,799882.88624775,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,100992.6,100980.47,101063.81,15.19617,1534997.82734532,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3944.54,3943.2,3946.0,203.409198,802350.31430675,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,100991.4,100980.47,101063.81,15.324162,1547924.67477214,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3944.7,3943.2,3946.0,203.951237,804488.52246505,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,100997.07,100980.47,101063.81,15.454281,1561067.48885994,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3944.74,3943.2,3946.0,204.002237,804689.70468505,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,100997.07,100980.47,101063.81,15.457681,1561410.87890644,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,101000.0,100980.47,101063.81,15.512601,1566957.67066444,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3945.47,3943.2,3946.0,206.431737,814274.05045005,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3945.75,3943.2,3946.0,207.427426,818202.677362,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,100993.0,100980.47,101063.81,16.662724,1683134.29657868,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3945.76,3943.2,3946.0,207.954292,820281.54518462,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,101009.9,100980.47,101063.81,16.697453,1686642.2688772,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3945.99,3943.2,3946.0,209.010321,824448.47342604,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,101004.5,100980.47,101063.81,16.717877,1688705.1686999,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,101015.78,100980.47,101063.81,16.878006,1704881.60919685,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3946.46,3943.2,3946.46,217.810804,859175.32329421,1m,1734011700000,1734011760000
SPOT_WOO_USDT,0.3047,0.30529,0.3046,0.30529,10612.94,3234.5967769,1m,1734011700000,1734011760000
SPOT_BTC_USDT,101015.5,101007.4,100980.47,101063.81,17.223291,1739757.95835015,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3943.33,3946.47,3943.2,3946.47,218.451092,861702.18679609,1m,1734011700000,1734011760000
SPOT_ETH_USDT,3946.27,3946.47,3946.27,3946.66,1.063899,4198.69918862,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3051,0.3051,0.3051,819.3,249.96843,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101047.06,101007.4,101047.06,2.466725,249194.25449901,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3946.47,3946.27,3946.74,2.156766,8511.6887162,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3051,0.3051,0.3051,829.3,253.01943,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101033.2,101007.4,101047.06,2.516388,254211.79488636,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101033.86,101007.4,101047.06,2.516488,254221.89827236,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3946.76,3946.26,3946.76,17.415798,68730.88612452,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3946.76,3946.26,3946.76,19.103798,75393.01700452,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101033.86,101007.4,101047.06,2.601908,262852.21141206,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3053,0.3051,0.3053,2013.2,614.4641,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3948.0,3946.26,3948.0,201.958226,797164.42532694,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101033.31,101007.4,101047.06,2.810497,283927.87243116,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3948.0,3946.26,3948.06,206.6506,815689.93365538,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3053,0.3051,0.3053,2362.1,720.98327,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101047.7,101007.4,101048.56,2.865977,289534.03055366,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3055,0.3051,0.3055,2525.1,770.77977,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101040.4,101007.4,101051.31,3.595598,363259.66559318,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3948.07,3946.26,3948.79,235.154667,928234.6810993,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3948.83,3946.26,3948.83,241.981298,955187.30498379,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101005.76,101005.76,101051.31,3.766821,380555.45028162,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101025.15,101005.76,101051.31,3.777,381583.78527042,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.19,3946.26,3949.56,277.176887,1094170.22506025,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3948.83,3946.26,3949.56,315.477956,1245419.60338465,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101044.74,101005.76,101051.31,3.89042,393044.01679382,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3948.65,3946.26,3949.62,346.579327,1368240.21647615,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101025.16,101005.76,101051.31,3.92742,396781.94735662,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101026.9,101005.76,101051.31,4.338025,438264.23813302,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.21,3946.26,3949.62,361.192353,1425946.55117475,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3055,0.3051,0.3055,2763.1,843.48777,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.68,3946.26,3949.68,375.350722,1481867.02185307,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101045.74,101005.76,101064.62,5.007764,505939.40793742,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.26,3946.26,3949.68,413.545301,1632706.52325547,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3055,0.3051,0.3055,2773.1,846.54277,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101055.3,101005.76,101064.62,5.098791,515137.79202634,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.87,3946.26,3949.87,414.563912,1636729.48609518,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101054.93,101005.76,101064.62,5.345091,540027.62129094,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.69,3946.26,3949.87,421.677134,1664821.37276212,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101073.23,101005.76,101073.23,5.92477,598609.05685324,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101055.4,101005.76,101073.23,6.335631,640130.16825794,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3950.16,3946.26,3950.98,682.367072,2694603.50805151,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.83,3946.26,3950.98,700.106188,2764670.40751671,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101063.88,101005.76,101073.23,6.43649,650323.23013644,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3057,0.3051,0.3057,3633.0,1109.4142,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3057,0.3051,0.3057,3643.0,1112.4712,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3950.28,3946.26,3950.98,762.32421,3010449.20579951,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101087.74,101005.76,101087.74,6.725391,679523.92964729,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3055,0.3051,0.3057,4461.0,1362.3702,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.3,3946.26,3950.98,774.173715,3057250.85395821,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101022.61,101005.76,101087.74,8.556711,864595.95221654,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101033.87,101005.76,101087.74,8.685621,877620.22393824,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.31,3946.26,3950.98,777.35484,3069814.00249389,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.46,3946.26,3950.98,788.87261,3115302.30918829,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101039.66,101005.76,101087.74,9.331574,942882.88789396,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.46,3946.26,3950.98,795.992842,3143423.34306953,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101020.17,101005.76,101087.74,9.34778,944519.83268376,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101007.71,101005.76,101087.74,10.380918,1048906.40937157,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.38,3946.26,3950.98,797.091574,3147762.72242153,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101037.95,101005.76,101087.74,11.883472,1200694.22737421,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.38,3946.26,3950.98,797.728646,3150278.76228625,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.12,3946.26,3950.98,803.606219,3173490.79543034,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101025.72,101005.76,101087.74,12.564992,1269545.26948831,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101032.14,101005.76,101087.74,13.16724,1330390.61906784,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.06,3946.26,3950.98,811.761137,3205694.17873682,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.59,3946.26,3950.98,813.045887,3210768.16529382,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101056.4,101005.76,101087.74,13.589667,1373082.2359381,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101056.5,101005.76,101087.74,13.611612,1375299.98407711,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.79,3946.26,3950.98,815.88936,3221998.72002171,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101056.4,101005.76,101087.74,13.625229,1376676.22156195,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.58,3946.26,3950.98,816.174709,3223125.73239723,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101059.32,101005.76,101087.74,13.650453,1379225.28399565,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.58,3946.26,3950.98,817.682145,3229079.49650207,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101059.32,101005.76,101087.74,13.654413,1379625.47890285,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.52,3946.26,3950.98,826.273401,3263011.21022239,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3948.78,3946.26,3950.98,977.418965,3859864.86572733,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101056.4,101005.76,101087.74,13.702674,1384502.81468661,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3054,0.3051,0.3057,5305.9,1620.40266,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101059.99,101005.76,101087.74,13.851761,1399571.28229881,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3948.69,3946.26,3950.98,980.175258,3870749.90168105,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101062.97,101005.76,101087.74,14.039997,1418594.77434811,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.2,3946.26,3950.98,989.364035,3907035.71067334,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.49,3946.26,3950.98,991.177174,3914196.25879507,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101070.59,101005.76,101087.74,15.276913,1543601.90254057,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.69,3946.26,3950.98,993.005374,3921416.97770907,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101076.37,101005.76,101087.74,15.398539,1555895.32262539,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.76,3946.26,3950.98,993.665135,3924022.88121195,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101069.6,101005.76,101087.74,15.513499,1567512.71522239,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3949.12,3946.26,3950.98,1005.862092,3972195.08875949,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101069.6,101005.76,101087.74,15.548483,1571048.05621089,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101070.59,101005.76,101087.74,15.64981,1581290.22827041,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3948.62,3946.26,3950.98,1014.070519,4004610.10603223,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3948.41,3946.26,3950.98,1025.522065,4049825.86053535,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101064.04,101005.76,101090.06,16.325729,1649603.34621085,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101048.01,101005.76,101090.06,16.579032,1675203.3390758,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3947.35,3946.26,3950.98,1033.630564,4081835.78145533,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101046.37,101005.76,101090.06,16.802772,1697814.58573481,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3947.12,3946.26,3950.98,1041.929695,4114594.65588049,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3946.93,3946.26,3950.98,1048.536105,4140669.19863618,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101040.01,101005.76,101090.06,16.934401,1711114.51469491,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3946.94,3946.26,3950.98,1052.216487,4155195.11517726,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101040.0,101005.76,101090.06,16.955225,1713218.57083331,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3945.6,3945.6,3950.98,1064.87124,4205133.30185503,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101029.18,101005.76,101090.06,17.487586,1767008.71608071,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3052,0.3051,0.3057,6124.8,1870.33094,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3945.58,3945.38,3950.98,1074.78833,4244260.55885778,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101028.01,101005.76,101090.06,17.947087,1813430.40879211,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101029.47,101005.76,101090.06,18.069627,1825810.61425026,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3945.9,3945.38,3950.98,1075.602542,4247473.19678158,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3944.99,3944.79,3950.98,1094.747078,4323008.33929199,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3049,0.3049,0.3057,16622.12,5071.5346284,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,100991.7,100991.7,101090.06,35.895501,3626572.10058695,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3944.63,3944.63,3950.98,1095.891078,4327521.11933499,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3051,0.3049,0.3057,16942.72,5169.3496884,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,100991.6,100991.6,101090.06,35.919911,3629037.75943105,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3945.02,3944.63,3950.98,1123.726817,4437323.43421763,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101008.01,100991.6,101090.06,36.186581,3655973.60452521,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101010.87,100991.6,101090.06,36.627515,3700510.49139661,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3945.26,3944.63,3950.98,1124.834937,4441695.18910283,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3945.19,3944.63,3950.98,1128.26553,4455229.69264708,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101010.87,100991.6,101090.06,36.638455,3701615.53490471,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,100996.3,100991.6,101090.06,36.641021,3701874.71380521,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3945.2,3944.63,3950.98,1128.27713,4455275.45693008,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3944.8,3944.63,3950.98,1147.431972,4530843.27810922,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101008.88,100991.6,101090.06,36.964919,3734590.50930759,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3048,0.3048,0.3057,17824.72,5438.1832884,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3944.81,3944.63,3950.98,1147.558075,4531340.72945162,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101000.0,100989.2,101090.06,37.083599,3746577.17865049,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3944.81,3944.63,3950.98,1150.229928,4541880.66130896,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,100989.1,100989.1,101090.06,37.185784,3756897.85106949,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101000.0,100989.1,101090.06,37.204184,3758756.25106949,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3944.6,3944.6,3950.98,1171.15627,4624428.70293488,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3944.0,3944.0,3950.98,1177.105673,4647893.4472775,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3051,0.3047,0.3047,0.3057,17850.72,5446.1054884,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101017.24,100989.1,101090.06,37.958198,3834911.92812871,1m,1734011760000,1734011820000
SPOT_ETH_USDT,3946.27,3943.54,3943.52,3950.98,1189.39478,4696362.67287803,1m,1734011760000,1734011820000
SPOT_BTC_USDT,101007.4,101000.0,100989.1,101090.06,37.972671,3836373.70552367,1m,1734011760000,1734011820000
SPOT_WOO_USDT,0.3045,0.3044,0.3044,0.3045,318.6,96.9976,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,100986.2,100986.2,101000.0,0.106449,10750.25960224,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3943.55,3943.41,3943.62,1.619982,6388.46310605,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,100968.4,100968.4,101015.3,1.7248,174193.11432744,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3942.81,3942.66,3943.62,28.446408,112167.07783585,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,100988.04,100968.4,101015.3,1.8724,189098.52833574,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3943.5,3942.66,3943.62,31.888838,125741.24415441,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.0,3942.66,3944.0,33.519993,132174.36096376,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,100989.44,100968.4,101015.3,1.885479,190419.36404344,1m,1734011820000,1734011880000
SPOT_WOO_USDT,0.3045,0.30462,0.3044,0.30462,2302.0,701.081188,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.43,3942.66,3944.47,40.993744,161651.75466776,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101007.99,100968.4,101015.3,2.513287,253825.70881011,1m,1734011820000,1734011880000
SPOT_WOO_USDT,0.3045,0.3046,0.3044,0.3047,2329.8,709.550848,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101007.99,100968.4,101015.3,2.626301,265241.02426321,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.42,3942.66,3944.58,42.890085,169131.74015159,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.31,3942.66,3944.61,43.698106,172318.95691426,1m,1734011820000,1734011880000
SPOT_WOO_USDT,0.3045,0.3047,0.3044,0.3047,3159.9,962.482318,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101017.24,100968.4,101017.24,2.658095,268452.50203017,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.11,3942.66,3944.61,45.905142,181024.3385557,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101008.0,100968.4,101017.24,2.730465,275762.33276827,1m,1734011820000,1734011880000
SPOT_WOO_USDT,0.3045,0.3046,0.3044,0.3047,3980.4,1212.406618,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.69,3942.66,3944.69,52.101581,205465.39241544,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101016.93,100968.4,101017.24,3.058295,308877.16154097,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.78,3942.66,3944.82,53.806561,212191.20574384,1m,1734011820000,1734011880000
SPOT_WOO_USDT,0.3045,0.3048,0.3044,0.3048,4800.5,1462.373098,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101020.25,100968.4,101020.25,3.32868,336190.09893212,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.82,3942.66,3944.99,55.485153,218812.99218892,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101022.96,100968.4,101022.96,3.35056,338400.48108482,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101027.24,100968.4,101027.24,3.387841,342166.85026706,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.82,3942.66,3944.99,56.310808,222070.05099972,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.33,3942.66,3944.99,63.161408,249093.82752572,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101028.24,100968.4,101028.24,3.396015,342992.6485135,1m,1734011820000,1734011880000
SPOT_WOO_USDT,0.3045,0.3047,0.3044,0.3048,5638.6,1717.742168,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.8,3942.66,3944.99,72.13013,284469.9905815,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101022.95,100968.4,101028.24,3.409945,344399.8982173,1m,1734011820000,1734011880000
SPOT_WOO_USDT,0.3045,0.3047,0.3044,0.3048,6084.67,1853.659697,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101022.95,100968.4,101028.24,3.464385,349899.5881583,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.8,3942.66,3944.99,77.09103,304039.7389015,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3944.03,3942.66,3944.99,87.61953,345572.0730025,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101022.95,100968.4,101028.24,3.464445,349905.6495353,1m,1734011820000,1734011880000
SPOT_WOO_USDT,0.3045,0.3046,0.3044,0.3048,6904.97,2103.523077,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3943.51,3942.66,3944.99,90.802576,358125.990031,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101008.01,100968.4,101028.24,4.752632,480034.8828205,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3943.49,3942.66,3944.99,91.122132,359386.15726192,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,100995.3,100968.4,101028.24,4.757062,480482.3543026,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3943.33,3942.66,3944.99,93.697524,369541.85003228,1m,1734011820000,1734011880000
SPOT_WOO_USDT,0.3045,0.3044,0.3044,0.3048,7725.77,2353.374597,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101012.42,100968.4,101028.24,5.339543,539309.4411127,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3943.01,3942.66,3944.99,93.735924,369693.26163528,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101012.42,100968.4,101028.24,5.347183,540081.1759571,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3942.8,3942.66,3944.99,108.237699,426874.37344053,1m,1734011820000,1734011880000
SPOT_WOO_USDT,0.3045,0.3042,0.3042,0.3048,8742.68,2662.915219,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101012.41,100968.4,101028.24,5.476103,553101.6377212,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3942.27,3942.21,3944.99,108.847299,429277.69586253,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101012.42,100968.4,101028.24,5.515532,557083.92690368,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101004.0,100968.4,101028.24,6.358463,642229.57081928,1m,1734011820000,1734011880000
SPOT_ETH_USDT,3943.53,3942.26,3941.8,3944.99,109.316699,431128.04988853,1m,1734011820000,1734011880000
SPOT_BTC_USDT,101000.0,101004.0,100968.4,101028.24,6.702719,677006.42996213,1m,1734011820000,1734011880000
