timestamp,symbol,price,size,side,source
1734011538395,SPOT_BTC_USDT,100968.64,0.18685,BUY,0
1734011538595,SPOT_ETH_USDT,3940.56,10.3389,SELL,0
1734011538595,SPOT_ETH_USDT,3940.42,1.0679,BUY,0
1734011538595,SPOT_ETH_USDT,3940.39,4.90141,BUY,0
1734011538595,SPOT_BTC_USDT,100981.14,0.974696,BUY,0
1734011538595,SPOT_BTC_USDT,100981.56,3.13424,BUY,0
1734011538595,SPOT_BTC_USDT,100973.54,0.00332,SELL,0
1734011538795,SPOT_BTC_USDT,100976.76,0.012889,BUY,0
1734011538795,SPOT_BTC_USDT,100986.22,0.03606,BUY,0
1734011538795,SPOT_BTC_USDT,100986.55,0.0007,SELL,0
1734011538795,SPOT_ETH_USDT,3940.7,1.1918,BUY,0
1734011538995,SPOT_ETH_USDT,3940.73,0.118,BUY,0
1734011538995,SPOT_ETH_USDT,3940.67,0.2539,SELL,0
1734011538995,SPOT_BTC_USDT,100988.66,0.04081,BUY,0
1734011538995,SPOT_BTC_USDT,100978.65,0.000826,BUY,0
1734011539195,SPOT_ETH_USDT,3940.73,0.2,BUY,0
1734011539195,SPOT_ETH_USDT,3940.67,0.0101,SELL,0
1734011539195,SPOT_BTC_USDT,100987.4,0.002545,SELL,0
1734011539395,SPOT_ETH_USDT,3940.73,0.349,BUY,0
1734011539395,SPOT_BTC_USDT,100991.86,0.00284,BUY,0
1734011539395,SPOT_BTC_USDT,100988.2,0.000281,BUY,0
1734011539595,SPOT_ETH_USDT,3940.8,0.073312,BUY,0
1734011539595,SPOT_ETH_USDT,3940.73,0.2392,BUY,0
1734011539595,SPOT_BTC_USDT,100988.98,0.076761,BUY,0
1734011539595,SPOT_BTC_USDT,100995.2,2e-05,SELL,0
1734011539595,SPOT_BTC_USDT,100991.99,0.12357,SELL,0
1734011539595,SPOT_BTC_USDT,100991.99,0.00392,BUY,0
1734011539795,SPOT_ETH_USDT,3940.73,0.2,BUY,0
1734011539795,SPOT_ETH_USDT,3940.79,0.00477,SELL,0
1734011539795,SPOT_BTC_USDT,100992.0,0.00015,BUY,0
1734011539795,SPOT_BTC_USDT,100971.88,0.001,BUY,0
1734011539795,SPOT_BTC_USDT,100995.7,0.000101,SELL,0
1734011539995,SPOT_ETH_USDT,3940.73,0.1,BUY,0
1734011540195,SPOT_ETH_USDT,3940.72,0.0366,SELL,0
1734011540195,SPOT_ETH_USDT,3940.73,0.1689,BUY,0
1734011540195,SPOT_BTC_USDT,100992.0,0.00035,BUY,0
1734011540195,SPOT_BTC_USDT,100991.99,0.00027,SELL,0
1734011540395,SPOT_ETH_USDT,3940.73,0.2,BUY,0
1734011540395,SPOT_BTC_USDT,100992.0,0.00379,BUY,0
1734011540395,SPOT_BTC_USDT,100996.3,0.009649,BUY,0
1734011540595,SPOT_ETH_USDT,3940.73,0.7684,BUY,0
1734011540595,SPOT_BTC_USDT,100992.0,0.04481,BUY,0
1734011540595,SPOT_BTC_USDT,100991.99,0.00021,SELL,0
1734011540795,SPOT_BTC_USDT,100998.1,0.0002,SELL,0
1734011540795,SPOT_ETH_USDT,3940.41,0.0999,SELL,0
1734011540795,SPOT_ETH_USDT,3940.68,1.4556,SELL,0
1734011540995,SPOT_ETH_USDT,3940.46,0.0018,BUY,0
1734011540995,SPOT_BTC_USDT,101004.06,0.100699,BUY,0
1734011541195,SPOT_ETH_USDT,3940.45,0.063,SELL,0
1734011541195,SPOT_ETH_USDT,3940.46,0.0158,BUY,0
1734011541195,SPOT_ETH_USDT,3939.77,0.0802,SELL,0
1734011541395,SPOT_ETH_USDT,3940.22,0.0001,BUY,0
1734011541395,SPOT_BTC_USDT,100991.99,0.00051,SELL,0
1734011541595,SPOT_ETH_USDT,3940.51,0.1287,BUY,0
1734011541595,SPOT_BTC_USDT,100992.0,0.2176,BUY,0
