symbol,open,close,low,high,volume,amount,type,startTime,endTime
SPOT_BTC_USDT,98803.2,98869.9,98791.3,98869.9,6.77876,669789.79745298,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.83,3730.16,3733.2,50.220448,187391.0218314,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.38,3730.16,3733.2,69.839444,260623.53608092,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98863.21,98791.3,98869.9,8.216218,811901.34131308,1m,1733928180000,1733928240000
SPOT_WOO_USDT,0.2901,0.2903,0.2901,0.2904,5663.05,1643.683358,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3731.63,3730.16,3733.2,78.607449,293345.34401223,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98857.34,98791.3,98869.9,8.759278,865586.80839858,1m,1733928180000,1733928240000
SPOT_WOO_USDT,0.2901,0.2905,0.2901,0.2905,6258.85,1816.712578,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98859.0,98791.3,98869.9,8.787892,868415.51774872,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3731.33,3730.16,3733.2,88.305084,329531.73355218,1m,1733928180000,1733928240000
SPOT_WOO_USDT,0.2901,0.2904,0.2901,0.2905,6777.95,1967.459218,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98863.99,98791.3,98869.9,9.240134,913123.15144128,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.38,3730.16,3733.2,104.058066,388319.39147902,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.48,3730.16,3733.2,106.388315,397016.69335968,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98863.99,98791.3,98869.9,9.258618,914950.60747628,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.4,3730.16,3733.2,143.190298,534358.16583991,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98855.0,98791.3,98869.9,10.08796,996940.22539658,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98855.0,98791.3,98869.9,10.177492,1005790.68472998,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.04,3730.16,3733.2,158.031598,589751.90627891,1m,1733928180000,1733928240000
SPOT_WOO_USDT,0.2901,0.29022,0.2901,0.2905,34992.88,10154.7423776,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98846.43,98791.3,98869.9,10.714619,1058886.65631878,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.91,3730.16,3733.2,160.063169,597335.05304547,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3733.0,3730.16,3733.2,161.014139,600885.01416217,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98846.43,98791.3,98869.9,10.746834,1062070.99442038,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98826.3,98791.3,98869.9,12.78572,1263593.8069051,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.61,3730.16,3733.2,195.082508,728041.1209218,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.42,3730.16,3733.2,195.598908,729968.5785248,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98824.01,98791.3,98869.9,12.846598,1269610.1836326,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98824.01,98791.3,98869.9,12.966396,1281449.1414343,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3731.98,3730.16,3733.2,196.064077,731704.67649042,1m,1733928180000,1733928240000
SPOT_WOO_USDT,0.2901,0.29,0.29,0.2905,35798.08,10388.2503776,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98844.0,98791.3,98869.9,13.538267,1337965.80987998,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.79,3730.16,3733.2,198.324439,740141.26581314,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.16,3730.16,3733.2,203.867177,760830.21671175,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98847.4,98791.3,98869.9,14.682387,1451055.19588538,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.2,3730.16,3733.2,207.064701,772764.5389484,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98840.08,98791.3,98869.9,15.232138,1505394.7605969,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98837.56,98791.3,98869.9,15.485569,1530443.6750606,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.21,3730.16,3733.2,207.404298,774031.97594767,1m,1733928180000,1733928240000
SPOT_WOO_USDT,0.2901,0.2902,0.29,0.2905,38263.48,11103.4685376,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98837.55,98791.3,98869.9,15.588789,1540645.6879658,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.64,3730.16,3733.2,210.055467,783927.44211429,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98824.89,98791.3,98869.9,16.433461,1624129.93441632,1m,1733928180000,1733928240000
SPOT_WOO_USDT,0.2901,0.2901,0.29,0.2905,39124.88,11353.3606776,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3731.82,3730.16,3733.2,213.359632,796259.98410736,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98817.45,98791.3,98869.9,16.61973,1642537.71062345,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3731.5,3730.16,3733.2,220.252632,821984.50124836,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3732.13,3730.16,3733.2,221.822752,827843.69855289,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98843.55,98791.3,98869.9,18.242526,1802906.07210175,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3731.81,3730.16,3733.2,221.907752,828160.90240289,1m,1733928180000,1733928240000
SPOT_BTC_USDT,98803.2,98826.3,98791.3,98869.9,18.266356,1805261.33723015,1m,1733928180000,1733928240000
SPOT_ETH_USDT,3731.0,3731.98,3730.16,3733.2,228.252789,851840.0984235,1m,1733928180000,1733928240000
