timestamp,symbol,price,size,side,source
1733928118195,SPOT_BTC_USDT,98860.0,0.00504,SELL,0
1733928118195,SPOT_BTC_USDT,98860.01,0.00395,BUY,0
1733928118395,SPOT_ETH_USDT,3736.91,0.023802,BUY,0
1733928118395,SPOT_BTC_USDT,98857.4,0.00277,SELL,0
1733928118395,SPOT_BTC_USDT,98856.2,0.046084,BUY,0
1733928118395,SPOT_BTC_USDT,98860.0,0.001,SELL,0
1733928118595,SPOT_BTC_USDT,98856.3,0.00165,SELL,0
1733928118595,SPOT_BTC_USDT,98860.0,0.00085,SELL,0
1733928118595,SPOT_ETH_USDT,3737.05,0.0038,BUY,0
1733928118595,SPOT_ETH_USDT,3736.51,0.1225,BUY,0
1733928118795,SPOT_BTC_USDT,98860.0,0.001,SELL,0
1733928118795,SPOT_ETH_USDT,3736.74,0.005,BUY,0
1733928118795,SPOT_ETH_USDT,3737.03,0.1596,SELL,0
1733928118995,SPOT_ETH_USDT,3737.0,0.0037,SELL,0
1733928118995,SPOT_BTC_USDT,98859.88,0.00019,BUY,0
1733928118995,SPOT_BTC_USDT,98856.2,0.0002,BUY,0
1733928119195,SPOT_BTC_USDT,98859.42,0.00546,SELL,0
1733928119195,SPOT_ETH_USDT,3737.0,3.034,SELL,0
1733928119195,SPOT_ETH_USDT,3736.72,0.026881,SELL,0
1733928119395,SPOT_BTC_USDT,98858.33,0.09244,SELL,0
1733928119395,SPOT_BTC_USDT,98855.83,0.02231,SELL,0
1733928119395,SPOT_ETH_USDT,3736.66,0.13,SELL,0
1733928119395,SPOT_ETH_USDT,3736.76,0.9443,SELL,0
1733928119595,SPOT_BTC_USDT,98854.87,0.091964,SELL,0
1733928119595,SPOT_BTC_USDT,98850.3,1e-05,BUY,0
1733928119595,SPOT_BTC_USDT,98854.46,0.01836,SELL,0
1733928119595,SPOT_ETH_USDT,3736.47,0.7138,SELL,0
1733928119595,SPOT_ETH_USDT,3736.66,2.205935,SELL,0
1733928119795,SPOT_ETH_USDT,3736.41,0.9281,SELL,0
1733928119795,SPOT_ETH_USDT,3736.66,0.655039,SELL,0
1733928119795,SPOT_BTC_USDT,98849.09,0.21138,SELL,0
1733928119795,SPOT_BTC_USDT,98847.14,0.00617,SELL,0
1733928119995,SPOT_BTC_USDT,98845.56,0.002945,SELL,0
1733928119995,SPOT_BTC_USDT,98840.41,0.0413,SELL,0
1733928119995,SPOT_ETH_USDT,3736.37,0.1753,BUY,0
1733928120195,SPOT_ETH_USDT,3736.37,0.068,BUY,0
1733928120195,SPOT_ETH_USDT,3736.07,0.0001,SELL,0
1733928120195,SPOT_BTC_USDT,98840.1,0.02731,SELL,0
1733928120195,SPOT_BTC_USDT,98840.0,0.00891,SELL,0
1733928120195,SPOT_BTC_USDT,98840.01,0.00253,BUY,0
1733928120395,SPOT_WOO_USDT,0.2905,860.0,SELL,0
1733928120395,SPOT_BTC_USDT,98841.3,0.00444,SELL,0
1733928120395,SPOT_BTC_USDT,98840.0,0.001,SELL,0
1733928120395,SPOT_ETH_USDT,3736.37,0.3421,BUY,0
1733928120395,SPOT_ETH_USDT,3736.14,0.162944,BUY,0
1733928120595,SPOT_ETH_USDT,3735.7,20.462562,SELL,0
1733928120595,SPOT_ETH_USDT,3736.0,33.2785,SELL,0
1733928120595,SPOT_BTC_USDT,98839.51,0.59005,SELL,0
1733928120595,SPOT_BTC_USDT,98836.06,0.106997,SELL,0
1733928120795,SPOT_BTC_USDT,98829.14,0.07861,SELL,0
1733928120795,SPOT_BTC_USDT,98829.53,0.12526,BUY,0
1733928120795,SPOT_BTC_USDT,98835.5,0.167983,SELL,0
1733928120795,SPOT_ETH_USDT,3735.03,0.0758,BUY,0
1733928120795,SPOT_ETH_USDT,3735.36,0.28,BUY,0
1733928120995,SPOT_WOO_USDT,0.2904,1021.1,SELL,0
1733928120995,SPOT_ETH_USDT,3735.02,0.13,SELL,0
1733928120995,SPOT_BTC_USDT,98828.81,0.030665,BUY,0
1733928120995,SPOT_BTC_USDT,98830.55,0.047424,SELL,0
1733928120995,SPOT_BTC_USDT,98825.54,0.0003,SELL,0
1733928121195,SPOT_BTC_USDT,98825.54,0.00092,SELL,0
1733928121195,SPOT_ETH_USDT,3735.38,5.1701,BUY,0
1733928121395,SPOT_ETH_USDT,3735.71,0.3579,BUY,0
1733928121395,SPOT_ETH_USDT,3735.31,0.605083,BUY,0
1733928121395,SPOT_BTC_USDT,98827.17,0.97911,BUY,0
1733928121395,SPOT_BTC_USDT,98825.54,0.001,SELL,0
1733928121395,SPOT_BTC_USDT,98828.0,0.00276,SELL,0
1733928121595,SPOT_BTC_USDT,98843.38,0.11981,BUY,0
1733928121595,SPOT_BTC_USDT,98838.41,0.065882,BUY,0
1733928121595,SPOT_ETH_USDT,3735.87,0.045,BUY,0
1733928121795,SPOT_ETH_USDT,3735.61,0.0001,SELL,0
1733928121795,SPOT_BTC_USDT,98827.9,0.00042,BUY,0
1733928121795,SPOT_BTC_USDT,98847.96,0.304459,SELL,0
1733928121795,SPOT_BTC_USDT,98842.97,0.004,BUY,0
1733928121995,SPOT_BTC_USDT,98840.1,0.00683,SELL,0
1733928121995,SPOT_ETH_USDT,3735.58,6.0216,SELL,0
1733928121995,SPOT_ETH_USDT,3735.59,0.2676,BUY,0
1733928122195,SPOT_ETH_USDT,3735.21,0.13,SELL,0
1733928122195,SPOT_BTC_USDT,98841.03,0.22475,SELL,0
1733928122395,SPOT_ETH_USDT,3735.41,0.2213,BUY,0
1733928122395,SPOT_BTC_USDT,98829.54,0.010325,SELL,0
1733928122595,SPOT_WOO_USDT,0.2904,860.4,SELL,0
1733928122595,SPOT_ETH_USDT,3735.28,0.0738,SELL,0
1733928122595,SPOT_BTC_USDT,98831.22,0.04948,SELL,0
1733928122795,SPOT_ETH_USDT,3734.97,3.79496,SELL,0
1733928122795,SPOT_ETH_USDT,3734.67,0.1472,BUY,0
1733928122795,SPOT_ETH_USDT,3734.98,8.9684,SELL,0
1733928122795,SPOT_BTC_USDT,98827.31,0.128115,SELL,0
1733928122795,SPOT_BTC_USDT,98827.47,0.00412,BUY,0
1733928122795,SPOT_BTC_USDT,98825.67,0.13941,SELL,0
1733928122995,SPOT_BTC_USDT,98816.01,0.002,BUY,0
1733928122995,SPOT_BTC_USDT,98817.43,0.08675,SELL,0
1733928122995,SPOT_BTC_USDT,98818.83,0.055658,SELL,0
1733928122995,SPOT_BTC_USDT,98816.1,0.00124,BUY,0
1733928122995,SPOT_ETH_USDT,3734.7,0.4,SELL,0
1733928123195,SPOT_WOO_USDT,0.2903,860.8,BUY,0
1733928123195,SPOT_ETH_USDT,3734.64,0.0231,SELL,0
1733928123195,SPOT_BTC_USDT,98816.0,0.00061,SELL,0
1733928123395,SPOT_BTC_USDT,98816.01,0.0001,BUY,0
1733928123395,SPOT_BTC_USDT,98816.0,0.001,SELL,0
1733928123395,SPOT_ETH_USDT,3734.65,0.0094,BUY,0
1733928123395,SPOT_ETH_USDT,3734.64,0.0093,SELL,0
1733928123395,SPOT_ETH_USDT,3734.03,0.009,BUY,0
1733928123595,SPOT_ETH_USDT,3734.65,0.0056,BUY,0
1733928123795,SPOT_BTC_USDT,98816.01,0.10427,BUY,0
1733928123995,SPOT_BTC_USDT,98816.01,0.002,BUY,0
1733928123995,SPOT_ETH_USDT,3734.64,1.3707,SELL,0
1733928124395,SPOT_BTC_USDT,98816.0,0.00034,SELL,0
1733928124395,SPOT_BTC_USDT,98816.01,0.00027,BUY,0
1733928124595,SPOT_BTC_USDT,98815.64,0.000186,BUY,0
1733928124595,SPOT_ETH_USDT,3735.02,0.080241,SELL,0
1733928124595,SPOT_ETH_USDT,3734.71,0.096538,BUY,0
1733928124595,SPOT_ETH_USDT,3734.65,13.7152,BUY,0
1733928124795,SPOT_BTC_USDT,98816.01,0.004,BUY,0
1733928124795,SPOT_ETH_USDT,3735.02,1.17,SELL,0
1733928124995,SPOT_BTC_USDT,98816.01,0.002,BUY,0
1733928124995,SPOT_BTC_USDT,98816.0,0.01166,SELL,0
1733928124995,SPOT_BTC_USDT,98821.3,0.004814,SELL,0
1733928125195,SPOT_BTC_USDT,98816.01,0.00319,BUY,0
1733928125195,SPOT_BTC_USDT,98821.3,0.001506,SELL,0
1733928125195,SPOT_ETH_USDT,3735.0,0.0259,BUY,0
1733928125195,SPOT_ETH_USDT,3734.47,0.4161,BUY,0
1733928125395,SPOT_BTC_USDT,98816.01,7e-05,BUY,0
1733928125595,SPOT_ETH_USDT,3735.02,0.0001,SELL,0
1733928125795,SPOT_BTC_USDT,98816.01,0.00494,BUY,0
1733928125795,SPOT_BTC_USDT,98821.3,0.006476,SELL,0
1733928125795,SPOT_ETH_USDT,3734.71,0.007333,BUY,0
1733928125795,SPOT_ETH_USDT,3735.02,0.047369,SELL,0
1733928125995,SPOT_BTC_USDT,98816.01,0.00296,BUY,0
1733928126195,SPOT_BTC_USDT,98821.05,0.00021,BUY,0
1733928126195,SPOT_BTC_USDT,98816.0,0.00158,SELL,0
1733928126195,SPOT_ETH_USDT,3734.99,0.0037,SELL,0
1733928126395,SPOT_WOO_USDT,0.2903,860.8,SELL,0
1733928126395,SPOT_ETH_USDT,3734.63,0.283306,SELL,0
1733928126395,SPOT_ETH_USDT,3734.74,1.8447,SELL,0
1733928126395,SPOT_BTC_USDT,98814.14,0.65562,SELL,0
1733928126395,SPOT_BTC_USDT,98813.79,0.028671,SELL,0
1733928126395,SPOT_BTC_USDT,98813.43,0.00898,BUY,0
1733928126595,SPOT_BTC_USDT,98810.0,0.003562,SELL,0
1733928126595,SPOT_BTC_USDT,98805.69,0.00933,SELL,0
1733928126595,SPOT_BTC_USDT,98807.02,0.00071,BUY,0
1733928126595,SPOT_ETH_USDT,3734.39,0.1034,SELL,0
1733928126595,SPOT_ETH_USDT,3734.39,0.0534,BUY,0
1733928126595,SPOT_ETH_USDT,3734.13,0.1,SELL,0
1733928126795,SPOT_BTC_USDT,98810.0,0.002719,SELL,0
1733928126795,SPOT_BTC_USDT,98804.94,0.002,BUY,0
1733928126795,SPOT_ETH_USDT,3734.27,0.2928,SELL,0
1733928126995,SPOT_BTC_USDT,98804.94,0.00749,BUY,0
1733928126995,SPOT_BTC_USDT,98804.93,0.00027,SELL,0
1733928126995,SPOT_ETH_USDT,3734.22,0.4181,BUY,0
1733928126995,SPOT_ETH_USDT,3734.14,0.002621,BUY,0
1733928127195,SPOT_BTC_USDT,98804.93,0.00111,SELL,0
1733928127195,SPOT_ETH_USDT,3734.13,0.011,SELL,0
1733928127395,SPOT_BTC_USDT,98804.93,0.00026,SELL,0
1733928127595,SPOT_BTC_USDT,98808.3,0.00426,SELL,0
1733928127595,SPOT_ETH_USDT,3734.21,1.6901,SELL,0
1733928127595,SPOT_ETH_USDT,3734.14,0.003034,BUY,0
1733928127795,SPOT_WOO_USDT,0.2904,1183.7,BUY,0
1733928127795,SPOT_ETH_USDT,3734.29,31.7762,BUY,0
1733928127795,SPOT_ETH_USDT,3734.13,0.13,SELL,0
1733928127795,SPOT_BTC_USDT,98804.93,0.00055,SELL,0
1733928127795,SPOT_BTC_USDT,98804.94,0.002,BUY,0
1733928127795,SPOT_BTC_USDT,98810.1,0.000114,BUY,0
1733928127995,SPOT_BTC_USDT,98805.01,2.97045,BUY,0
1733928127995,SPOT_BTC_USDT,98804.93,0.0003,SELL,0
1733928127995,SPOT_BTC_USDT,98811.15,0.930526,BUY,0
1733928127995,SPOT_ETH_USDT,3734.66,0.108532,SELL,0
1733928127995,SPOT_ETH_USDT,3734.39,12.848404,BUY,0
1733928127995,SPOT_ETH_USDT,3734.59,2.1556,BUY,0
1733928128195,SPOT_BTC_USDT,98814.06,0.00104,BUY,0
1733928128195,SPOT_ETH_USDT,3734.8,0.0302,BUY,0
1733928128395,SPOT_ETH_USDT,3734.79,2.2156,SELL,0
1733928128395,SPOT_ETH_USDT,3734.8,0.2675,BUY,0
1733928128595,SPOT_BTC_USDT,98809.66,0.06195,SELL,0
1733928128595,SPOT_BTC_USDT,98808.64,0.00031,BUY,0
1733928128595,SPOT_ETH_USDT,3734.8,0.6157,BUY,0
1733928128795,SPOT_BTC_USDT,98805.97,0.235674,SELL,0
1733928128795,SPOT_BTC_USDT,98808.93,0.18693,SELL,0
1733928128795,SPOT_BTC_USDT,98805.93,0.50975,BUY,0
1733928128795,SPOT_ETH_USDT,3734.3,1.076349,SELL,0
1733928128795,SPOT_ETH_USDT,3734.51,14.2714,SELL,0
1733928128995,SPOT_BTC_USDT,98804.02,0.00135,SELL,0
1733928128995,SPOT_BTC_USDT,98802.1,0.0009,SELL,0
1733928128995,SPOT_ETH_USDT,3734.04,4.8306,BUY,0
1733928128995,SPOT_ETH_USDT,3733.91,0.800001,SELL,0
1733928129195,SPOT_BTC_USDT,98804.01,0.0004,BUY,0
1733928129195,SPOT_ETH_USDT,3734.03,0.0512,SELL,0
1733928129195,SPOT_ETH_USDT,3734.04,0.184,BUY,0
1733928129195,SPOT_ETH_USDT,3733.92,0.059581,BUY,0
1733928129395,SPOT_BTC_USDT,98804.01,0.00031,BUY,0
1733928129395,SPOT_ETH_USDT,3733.92,0.003626,BUY,0
1733928129595,SPOT_ETH_USDT,3733.91,0.4906,SELL,0
1733928129595,SPOT_ETH_USDT,3734.04,0.0819,BUY,0
1733928129795,SPOT_BTC_USDT,98804.01,0.041,BUY,0
1733928129795,SPOT_BTC_USDT,98805.1,1e-05,BUY,0
1733928129795,SPOT_ETH_USDT,3733.92,0.134445,BUY,0
1733928129795,SPOT_ETH_USDT,3734.1,3.8481,BUY,0
1733928129995,SPOT_BTC_USDT,98804.26,0.37264,BUY,0
1733928129995,SPOT_BTC_USDT,98811.3,0.00686,BUY,0
1733928129995,SPOT_ETH_USDT,3734.47,0.00287,SELL,0
1733928130195,SPOT_BTC_USDT,98804.74,0.0005,BUY,0
1733928130195,SPOT_ETH_USDT,3734.6,0.1507,BUY,0
1733928130395,SPOT_BTC_USDT,98815.6,0.003,SELL,0
1733928130395,SPOT_WOO_USDT,0.2904,890.7,SELL,0
1733928130395,SPOT_ETH_USDT,3734.57,6.6086,SELL,0
1733928130395,SPOT_ETH_USDT,3734.44,0.0002,SELL,0
1733928130595,SPOT_BTC_USDT,98804.74,0.0001,BUY,0
1733928130595,SPOT_BTC_USDT,98812.2,1e-05,BUY,0
1733928130595,SPOT_BTC_USDT,98815.1,1e-05,SELL,0
1733928130595,SPOT_ETH_USDT,3734.36,3.3612,SELL,0
1733928130595,SPOT_ETH_USDT,3733.92,0.009999,BUY,0
1733928130795,SPOT_BTC_USDT,98804.74,0.0022,BUY,0
1733928131195,SPOT_BTC_USDT,98811.3,0.008864,BUY,0
1733928131195,SPOT_BTC_USDT,98811.2,0.002646,SELL,0
1733928131195,SPOT_ETH_USDT,3734.35,0.002,BUY,0
1733928131395,SPOT_BTC_USDT,98814.9,0.003,SELL,0
1733928131395,SPOT_ETH_USDT,3734.33,1.3218,SELL,0
1733928131395,SPOT_ETH_USDT,3733.91,0.0001,SELL,0
1733928131595,SPOT_WOO_USDT,0.2903,860.6,SELL,0
1733928131595,SPOT_ETH_USDT,3733.7,0.07791,BUY,0
1733928131595,SPOT_ETH_USDT,3734.0,7.8658,SELL,0
1733928131795,SPOT_BTC_USDT,98804.73,0.00533,SELL,0
1733928131795,SPOT_BTC_USDT,98804.74,0.00506,BUY,0
1733928131795,SPOT_ETH_USDT,3733.62,1.9082,SELL,0
1733928131795,SPOT_ETH_USDT,3733.31,0.184769,SELL,0
1733928131995,SPOT_BTC_USDT,98804.74,0.0002,BUY,0
1733928131995,SPOT_BTC_USDT,98804.73,0.10692,SELL,0
1733928131995,SPOT_BTC_USDT,98814.9,3.9e-05,SELL,0
1733928131995,SPOT_ETH_USDT,3733.34,2.195,SELL,0
1733928131995,SPOT_ETH_USDT,3733.18,0.42,SELL,0
1733928132195,SPOT_BTC_USDT,98783.79,2.805341,SELL,0
1733928132195,SPOT_BTC_USDT,98803.2,0.07093,SELL,0
1733928132195,SPOT_ETH_USDT,3733.0,9.916,SELL,0
1733928132195,SPOT_ETH_USDT,3733.01,4.864929,SELL,0
1733928132395,SPOT_BTC_USDT,98799.37,0.06872,SELL,0
1733928132395,SPOT_BTC_USDT,98802.5,0.003,SELL,0
1733928132395,SPOT_BTC_USDT,98802.6,1e-05,BUY,0
1733928132395,SPOT_ETH_USDT,3732.54,0.4189,BUY,0
1733928132395,SPOT_ETH_USDT,3732.61,0.0001,SELL,0
1733928132595,SPOT_ETH_USDT,3732.54,0.56,BUY,0
1733928132595,SPOT_ETH_USDT,3732.62,0.005,BUY,0
1733928132595,SPOT_BTC_USDT,98775.84,0.44708,SELL,0
1733928132595,SPOT_BTC_USDT,98795.24,0.02376,SELL,0
1733928132795,SPOT_BTC_USDT,98794.57,0.00122,BUY,0
1733928132795,SPOT_BTC_USDT,98802.5,0.00188,SELL,0
1733928132795,SPOT_ETH_USDT,3732.53,0.002,SELL,0
1733928132795,SPOT_ETH_USDT,3732.54,0.9953,BUY,0
1733928132795,SPOT_ETH_USDT,3732.31,0.040153,BUY,0
1733928132795,SPOT_ETH_USDT,3732.44,0.1415,SELL,0
1733928132995,SPOT_BTC_USDT,98794.56,0.02124,SELL,0
1733928132995,SPOT_BTC_USDT,98802.5,0.00566,SELL,0
1733928132995,SPOT_ETH_USDT,3732.47,4.2787,SELL,0
1733928132995,SPOT_ETH_USDT,3731.92,0.0614,BUY,0
1733928133195,SPOT_BTC_USDT,98792.7,0.37303,SELL,0
1733928133195,SPOT_BTC_USDT,98792.24,0.00224,BUY,0
1733928133195,SPOT_BTC_USDT,98801.4,0.032397,BUY,0
1733928133195,SPOT_ETH_USDT,3732.15,6.7262,SELL,0
1733928133195,SPOT_ETH_USDT,3732.17,0.9413,BUY,0
1733928133195,SPOT_ETH_USDT,3732.03,0.179044,SELL,0
1733928133195,SPOT_ETH_USDT,3732.01,0.0035,BUY,0
1733928133395,SPOT_BTC_USDT,98789.47,0.05551,SELL,0
1733928133395,SPOT_BTC_USDT,98793.32,0.087374,SELL,0
1733928133395,SPOT_BTC_USDT,98791.9,1e-05,BUY,0
1733928133395,SPOT_ETH_USDT,3731.76,7.247999,SELL,0
1733928133595,SPOT_BTC_USDT,98787.3,0.00052,SELL,0
1733928133595,SPOT_ETH_USDT,3731.8,0.027,SELL,0
1733928133595,SPOT_ETH_USDT,3731.6,2.260002,SELL,0
1733928133795,SPOT_BTC_USDT,98787.3,0.0609,SELL,0
1733928133795,SPOT_BTC_USDT,98787.22,0.00171,SELL,0
1733928133795,SPOT_WOO_USDT,0.2902,2586.7,SELL,0
1733928133795,SPOT_ETH_USDT,3731.45,0.164276,SELL,0
1733928133795,SPOT_ETH_USDT,3731.42,0.054453,BUY,0
1733928133795,SPOT_ETH_USDT,3731.8,6.2434,SELL,0
1733928133995,SPOT_BTC_USDT,98786.38,0.10871,SELL,0
1733928133995,SPOT_BTC_USDT,98789.3,0.025936,SELL,0
1733928133995,SPOT_WOO_USDT,0.29006,1000.0,SELL,0
1733928133995,SPOT_ETH_USDT,3731.67,0.1095,SELL,0
1733928133995,SPOT_ETH_USDT,3731.42,0.003215,BUY,0
1733928134195,SPOT_ETH_USDT,3731.16,8.8259,SELL,0
1733928134195,SPOT_ETH_USDT,3731.34,0.1769,BUY,0
1733928134195,SPOT_ETH_USDT,3731.3,1.476586,SELL,0
1733928134195,SPOT_BTC_USDT,98781.96,0.102988,SELL,0
1733928134195,SPOT_BTC_USDT,98784.6,0.020245,BUY,0
1733928134195,SPOT_BTC_USDT,98779.79,0.79849,SELL,0
1733928134395,SPOT_BTC_USDT,98752.23,0.01888,BUY,0
1733928134395,SPOT_BTC_USDT,98759.87,0.63512,SELL,0
1733928134395,SPOT_BTC_USDT,98767.3,1e-05,BUY,0
1733928134395,SPOT_ETH_USDT,3730.64,2.371122,SELL,0
1733928134395,SPOT_ETH_USDT,3730.87,0.2106,BUY,0
1733928134395,SPOT_ETH_USDT,3730.86,6.0,SELL,0
1733928134595,SPOT_BTC_USDT,98765.16,0.041152,SELL,0
1733928134595,SPOT_BTC_USDT,98752.0,0.01908,SELL,0
1733928134595,SPOT_ETH_USDT,3730.58,0.041597,SELL,0
1733928134595,SPOT_ETH_USDT,3730.87,0.1683,BUY,0
1733928134795,SPOT_BTC_USDT,98759.61,0.377624,SELL,0
1733928134795,SPOT_BTC_USDT,98752.0,0.00089,SELL,0
1733928134795,SPOT_ETH_USDT,3730.87,0.1977,BUY,0
1733928134795,SPOT_ETH_USDT,3730.43,1.439999,SELL,0
1733928134995,SPOT_BTC_USDT,98760.89,0.00282,SELL,0
1733928134995,SPOT_BTC_USDT,98752.01,0.00083,BUY,0
1733928134995,SPOT_BTC_USDT,98752.0,0.00059,SELL,0
1733928134995,SPOT_ETH_USDT,3730.87,0.7551,BUY,0
1733928134995,SPOT_ETH_USDT,3730.86,0.3912,SELL,0
1733928134995,SPOT_ETH_USDT,3730.4,0.03,SELL,0
1733928135195,SPOT_BTC_USDT,98755.7,1e-05,BUY,0
1733928135195,SPOT_BTC_USDT,98752.0,0.00027,SELL,0
1733928135195,SPOT_ETH_USDT,3730.86,0.1175,SELL,0
1733928135195,SPOT_ETH_USDT,3730.87,4.5653,BUY,0
1733928135195,SPOT_ETH_USDT,3730.4,0.11958,SELL,0
1733928135395,SPOT_BTC_USDT,98761.88,0.00817,SELL,0
1733928135395,SPOT_BTC_USDT,98755.21,0.40894,BUY,0
1733928135395,SPOT_BTC_USDT,98750.13,0.006306,BUY,0
1733928135395,SPOT_ETH_USDT,3730.96,5.1942,SELL,0
1733928135395,SPOT_ETH_USDT,3730.89,5.1332,BUY,0
1733928135395,SPOT_ETH_USDT,3730.88,1.238259,BUY,0
1733928135595,SPOT_BTC_USDT,98761.88,0.0965,SELL,0
1733928135595,SPOT_BTC_USDT,98770.2,0.001203,BUY,0
1733928135595,SPOT_ETH_USDT,3731.03,4.7866,BUY,0
1733928135595,SPOT_ETH_USDT,3730.9,0.134015,BUY,0
1733928135795,SPOT_BTC_USDT,98775.3,0.011108,SELL,0
1733928135795,SPOT_BTC_USDT,98772.24,0.28783,BUY,0
1733928135795,SPOT_ETH_USDT,3731.26,4.0506,BUY,0
1733928135795,SPOT_ETH_USDT,3731.25,0.0246,SELL,0
1733928135795,SPOT_ETH_USDT,3731.22,0.0001,SELL,0
1733928135995,SPOT_BTC_USDT,98763.86,0.004856,SELL,0
1733928135995,SPOT_BTC_USDT,98783.06,0.02795,BUY,0
1733928135995,SPOT_BTC_USDT,98779.99,0.0066,SELL,0
1733928135995,SPOT_ETH_USDT,3731.54,0.045,SELL,0
1733928136195,SPOT_BTC_USDT,98780.0,0.00018,BUY,0
1733928136195,SPOT_BTC_USDT,98779.99,0.00557,SELL,0
1733928136195,SPOT_ETH_USDT,3731.49,0.026,SELL,0
1733928136195,SPOT_ETH_USDT,3731.46,1.8334,BUY,0
1733928136395,SPOT_BTC_USDT,98779.99,0.00056,SELL,0
1733928136395,SPOT_ETH_USDT,3731.5,4.276,BUY,0
1733928136595,SPOT_BTC_USDT,98782.2,0.29226,SELL,0
1733928136595,SPOT_BTC_USDT,98784.56,0.20972,BUY,0
1733928136595,SPOT_ETH_USDT,3731.55,4.6821,BUY,0
1733928136595,SPOT_ETH_USDT,3731.55,0.143992,BUY,0
