timestamp,side,quantity,price,position,reason,profit_or_loss,atr,gross_pnl,fee,turnover,benchmark_price,maker_fee,long_gross_pnl,long_position_usd,long_turnover,short_gross_pnl,short_position_usd,short_turnover
2024-12-26 00:02:26,SELL,0.0001,99553.91,SHORT,ENTER,0.0,1.5485714285657326,0.0,0.0,9.955391,99553.91,0.0,0.0,0.0,0.0,0.0,-9.955391,9.955391
2024-12-26 00:02:47,BUY,0.0001,99564.53,SHORT,Stop Loss,-0.0010619999999995345,2.4492857142842177,-0.0010619999999995345,0.0,9.956453,99564.53,0.0,0.0,0.0,0.0,-0.0010619999999995345,-9.956453,9.956453
2024-12-26 00:03:16,SELL,0.0001,99691.98,SHORT,ENTER,0.0,13.344285714282057,0.0,0.0,9.969198,99691.98,0.0,0.0,0.0,0.0,0.0,-9.969198,9.969198
2024-12-26 00:03:18,BUY,0.0001,99754.41,SHORT,Stop Loss,-0.006243000000000757,17.820714285711542,-0.006243000000000757,0.0,9.975441,99754.41,0.0,0.0,0.0,0.0,-0.006243000000000757,-9.975441,9.975441
2024-12-26 00:03:29,SELL,0.0001,99690.03,SHORT,ENTER,0.0,15.737142857142317,0.0,0.0,9.969003,99690.03,0.0,0.0,0.0,0.0,0.0,-9.969003,9.969003
2024-12-26 00:03:42,BUY,0.0001,99713.73,SHORT,Stop Loss,-0.002369999999999709,5.293571428569392,-0.002369999999999709,0.0,9.971373,99713.73,0.0,0.0,0.0,0.0,-0.002369999999999709,-9.971373,9.971373
2024-12-26 00:03:46,SELL,0.0001,99727.72,SHORT,ENTER,0.0,7.539999999997755,0.0,0.0,9.972772,99727.72,0.0,0.0,0.0,0.0,0.0,-9.972772,9.972772
2024-12-26 00:04:00,BUY,0.0001,99760.42,SHORT,Stop Loss,-0.003269999999999709,8.657142857142649,-0.003269999999999709,0.0,9.976042,99760.42,0.0,0.0,0.0,0.0,-0.003269999999999709,-9.976042,9.976042
2024-12-26 00:04:08,SELL,0.0001,99756.62,SHORT,ENTER,0.0,5.61357142857014,0.0,0.0,9.975662,99756.62,0.0,0.0,0.0,0.0,0.0,-9.975662,9.975662
2024-12-26 00:04:19,BUY,0.0001,99726.7,SHORT,Take Profit,0.0029919999999998255,3.1207142857186096,0.0029919999999998255,0.0,9.97267,99726.7,0.0,0.0,0.0,0.0,0.0029919999999998255,-9.97267,9.97267
2024-12-26 00:04:21,BUY,0.0001,99736.0,LONG,ENTER,0.0,4.931428571432272,0.0,0.0,9.973600000000001,99736.0,0.0,0.0,9.973600000000001,9.973600000000001,0.0,0.0,0.0
2024-12-26 00:04:36,SELL,0.0001,99799.49,LONG,Take Profit,0.006349000000000524,6.785714285711167,0.006349000000000524,0.0,9.979949000000001,99799.49,0.0,0.006349000000000524,9.979949000000001,9.979949000000001,0.0,0.0,0.0
2024-12-26 00:04:50,SELL,0.0001,99792.02,SHORT,ENTER,0.0,0.6164285714299435,0.0,0.0,9.979202,99792.02,0.0,0.0,0.0,0.0,0.0,-9.979202,9.979202
2024-12-26 00:05:00,BUY,0.0001,99800.0,SHORT,Stop Loss,-0.0007979999999995925,0.5800000000090222,-0.0007979999999995925,0.0,9.98,99800.0,0.0,0.0,0.0,0.0,-0.0007979999999995925,-9.98,9.98
2024-12-26 00:05:01,SELL,0.0001,99793.53,SHORT,ENTER,0.0,1.1007142857228505,0.0,0.0,9.979353,99793.53,0.0,0.0,0.0,0.0,0.0,-9.979353,9.979353
2024-12-26 00:05:03,BUY,0.0001,99764.01,SHORT,Take Profit,0.0029520000000004074,3.259285714293323,0.0029520000000004074,0.0,9.976401,99764.01,0.0,0.0,0.0,0.0,0.0029520000000004074,-9.976401,9.976401
2024-12-26 00:05:05,BUY,0.0001,99781.44,LONG,ENTER,0.0,4.504285714291784,0.0,0.0,9.978144,99781.44,0.0,0.0,9.978144,9.978144,0.0,0.0,0.0
2024-12-26 00:05:25,SELL,0.0001,99764.0,LONG,Stop Loss,-0.001744000000000233,3.832857142858432,-0.001744000000000233,0.0,9.9764,99764.0,0.0,-0.001744000000000233,9.9764,9.9764,0.0,0.0,0.0
2024-12-26 00:05:40,BUY,0.0001,99756.66,LONG,ENTER,0.0,0.418571428566273,0.0,0.0,9.975666,99756.66,0.0,0.0,9.975666,9.975666,0.0,0.0,0.0
2024-12-26 00:05:42,SELL,0.0001,99765.64,LONG,Take Profit,0.0008979999999995926,0.8428571428521536,0.0008979999999995926,0.0,9.976564,99765.64,0.0,0.0008979999999995926,9.976564,9.976564,0.0,0.0,0.0
2024-12-26 00:05:55,SELL,0.0001,99762.07,SHORT,ENTER,0.0,0.9042857142807668,0.0,0.0,9.976207,99762.07,0.0,0.0,0.0,0.0,0.0,-9.976207,9.976207
2024-12-26 00:06:04,BUY,0.0001,99744.02,SHORT,Take Profit,0.0018050000000002912,1.5528571428564777,0.0018050000000002912,0.0,9.974402000000001,99744.02,0.0,0.0,0.0,0.0,0.0018050000000002912,-9.974402000000001,9.974402000000001
2024-12-26 00:06:20,BUY,0.0001,99720.07,LONG,ENTER,0.0,5.73571428571969,0.0,0.0,9.972007000000001,99720.07,0.0,0.0,9.972007000000001,9.972007000000001,0.0,0.0,0.0
2024-12-26 00:06:34,SELL,0.0001,99776.66,LONG,Take Profit,0.005658999999999651,4.117857142854648,0.005658999999999651,0.0,9.977666000000001,99776.66,0.0,0.005658999999999651,9.977666000000001,9.977666000000001,0.0,0.0,0.0
2024-12-26 00:07:03,SELL,0.0001,99863.52,SHORT,ENTER,0.0,4.043571428567312,0.0,0.0,9.986352,99863.52,0.0,0.0,0.0,0.0,0.0,-9.986352,9.986352
2024-12-26 00:07:32,BUY,0.0001,99872.01,SHORT,Stop Loss,-0.0008489999999990687,1.3935714285741727,-0.0008489999999990687,0.0,9.987201,99872.01,0.0,0.0,0.0,0.0,-0.0008489999999990687,-9.987201,9.987201
2024-12-26 00:07:34,SELL,0.0001,99864.64,SHORT,ENTER,0.0,1.9200000000044903,0.0,0.0,9.986464,99864.64,0.0,0.0,0.0,0.0,0.0,-9.986464,9.986464
2024-12-26 00:07:40,BUY,0.0001,99873.99,SHORT,Stop Loss,-0.0009350000000005822,2.296428571435432,-0.0009350000000005822,0.0,9.987399000000002,99873.99,0.0,0.0,0.0,0.0,-0.0009350000000005822,-9.987399000000002,9.987399000000002
2024-12-26 00:07:46,SELL,0.0001,99873.99,SHORT,ENTER,0.0,4.243571428574796,0.0,0.0,9.987399000000002,99873.99,0.0,0.0,0.0,0.0,0.0,-9.987399000000002,9.987399000000002
2024-12-26 00:08:00,BUY,0.0001,99856.01,SHORT,Take Profit,0.001798000000001048,1.2928571428617164,0.001798000000001048,0.0,9.985601,99856.01,0.0,0.0,0.0,0.0,0.001798000000001048,-9.985601,9.985601
2024-12-26 00:08:03,BUY,0.0001,99880.0,LONG,ENTER,0.0,3.0057142857175285,0.0,0.0,9.988000000000001,99880.0,0.0,0.0,9.988000000000001,9.988000000000001,0.0,0.0,0.0
2024-12-26 00:08:09,SELL,0.0001,99869.57,LONG,Stop Loss,-0.0010429999999993016,2.928571428570389,-0.0010429999999993016,0.0,9.986957,99869.57,0.0,-0.0010429999999993016,9.986957,9.986957,0.0,0.0,0.0
2024-12-26 00:08:12,BUY,0.0001,99880.99,LONG,ENTER,0.0,3.4435714285708463,0.0,0.0,9.988099000000002,99880.99,0.0,0.0,9.988099000000002,9.988099000000002,0.0,0.0,0.0
2024-12-26 00:08:26,SELL,0.0001,99888.0,LONG,Take Profit,0.0007009999999994761,0.5099999999958007,0.0007009999999994761,0.0,9.988800000000001,99888.0,0.0,0.0007009999999994761,9.988800000000001,9.988800000000001,0.0,0.0,0.0
2024-12-26 00:08:43,SELL,0.0001,99876.89,SHORT,ENTER,0.0,6.502857142857725,0.0,0.0,9.987689,99876.89,0.0,0.0,0.0,0.0,0.0,-9.987689,9.987689
2024-12-26 00:08:53,BUY,0.0001,99894.84,SHORT,Stop Loss,-0.0017949999999997092,5.882857142856145,-0.0017949999999997092,0.0,9.989484000000001,99894.84,0.0,0.0,0.0,0.0,-0.0017949999999997092,-9.989484000000001,9.989484000000001
2024-12-26 00:09:50,SELL,0.0001,99939.99,SHORT,ENTER,0.0,3.989999999996923,0.0,0.0,9.993999,99939.99,0.0,0.0,0.0,0.0,0.0,-9.993999,9.993999
2024-12-26 00:09:52,BUY,0.0001,99955.98,SHORT,Stop Loss,-0.0015989999999990688,5.132142857140154,-0.0015989999999990688,0.0,9.995598,99955.98,0.0,0.0,0.0,0.0,-0.0015989999999990688,-9.995598,9.995598
2024-12-26 00:10:02,SELL,0.0001,99929.28,SHORT,ENTER,0.0,7.507142857143273,0.0,0.0,9.992928000000001,99929.28,0.0,0.0,0.0,0.0,0.0,-9.992928000000001,9.992928000000001
2024-12-26 00:10:11,BUY,0.0001,99836.39,SHORT,Take Profit,0.009288999999999941,10.04857142856989,0.009288999999999941,0.0,9.983639,99836.39,0.0,0.0,0.0,0.0,0.009288999999999941,-9.983639,9.983639
2024-12-26 00:10:16,BUY,0.0001,99851.99,LONG,ENTER,0.0,10.707857142857392,0.0,0.0,9.985199000000001,99851.99,0.0,0.0,9.985199000000001,9.985199000000001,0.0,0.0,0.0
2024-12-26 00:10:22,SELL,0.0001,99829.43,LONG,Stop Loss,-0.0022560000000012223,6.8171428571409445,-0.0022560000000012223,0.0,9.982943,99829.43,0.0,-0.0022560000000012223,9.982943,9.982943,0.0,0.0,0.0
2024-12-26 00:10:39,BUY,0.0001,99742.87,LONG,ENTER,0.0,7.821428571432729,0.0,0.0,9.974287,99742.87,0.0,0.0,9.974287,9.974287,0.0,0.0,0.0
2024-12-26 00:10:50,SELL,0.0001,99730.15,LONG,Stop Loss,-0.0012720000000001166,2.5378571428612173,-0.0012720000000001166,0.0,9.973015,99730.15,0.0,-0.0012720000000001166,9.973015,9.973015,0.0,0.0,0.0
2024-12-26 00:10:53,BUY,0.0001,99756.63,LONG,ENTER,0.0,4.627857142859804,0.0,0.0,9.975663,99756.63,0.0,0.0,9.975663,9.975663,0.0,0.0,0.0
2024-12-26 00:11:05,SELL,0.0001,99824.48,LONG,Take Profit,0.006784999999999127,7.297857142860137,0.006784999999999127,0.0,9.982448,99824.48,0.0,0.006784999999999127,9.982448,9.982448,0.0,0.0,0.0
2024-12-26 00:11:19,SELL,0.0001,99864.34,SHORT,ENTER,0.0,5.639285714288625,0.0,0.0,9.986434000000001,99864.34,0.0,0.0,0.0,0.0,0.0,-9.986434000000001,9.986434000000001
2024-12-26 00:11:30,BUY,0.0001,99883.67,SHORT,Stop Loss,-0.0019330000000001748,6.208571428572343,-0.0019330000000001748,0.0,9.988367,99883.67,0.0,0.0,0.0,0.0,-0.0019330000000001748,-9.988367,9.988367
2024-12-26 00:11:45,SELL,0.0001,99884.06,SHORT,ENTER,0.0,1.8257142857099615,0.0,0.0,9.988406,99884.06,0.0,0.0,0.0,0.0,0.0,-9.988406,9.988406
2024-12-26 00:11:56,BUY,0.0001,99857.2,SHORT,Take Profit,0.002686000000000058,2.820714285710502,0.002686000000000058,0.0,9.98572,99857.2,0.0,0.0,0.0,0.0,0.002686000000000058,-9.98572,9.98572
2024-12-26 00:12:08,BUY,0.0001,99831.57,LONG,ENTER,0.0,5.139999999999418,0.0,0.0,9.983157000000002,99831.57,0.0,0.0,9.983157000000002,9.983157000000002,0.0,0.0,0.0
2024-12-26 00:12:11,SELL,0.0001,99788.38,LONG,Stop Loss,-0.004319000000000233,6.9907142857139535,-0.004319000000000233,0.0,9.978838000000001,99788.38,0.0,-0.004319000000000233,9.978838000000001,9.978838000000001,0.0,0.0,0.0
2024-12-26 00:12:21,BUY,0.0001,99812.0,LONG,ENTER,0.0,5.497857142860345,0.0,0.0,9.981200000000001,99812.0,0.0,0.0,9.981200000000001,9.981200000000001,0.0,0.0,0.0
2024-12-26 00:12:34,SELL,0.0001,99845.64,LONG,Take Profit,0.003363999999999942,3.2171428571507152,0.003363999999999942,0.0,9.984564,99845.64,0.0,0.003363999999999942,9.984564,9.984564,0.0,0.0,0.0
2024-12-26 00:12:45,SELL,0.0001,99828.47,SHORT,ENTER,0.0,3.807142857146183,0.0,0.0,9.982847000000001,99828.47,0.0,0.0,0.0,0.0,0.0,-9.982847000000001,9.982847000000001
2024-12-26 00:12:56,BUY,0.0001,99790.18,SHORT,Take Profit,0.0038290000000008153,3.806428571428114,0.0038290000000008153,0.0,9.979018,99790.18,0.0,0.0,0.0,0.0,0.0038290000000008153,-9.979018,9.979018
2024-12-26 00:13:01,BUY,0.0001,99804.06,LONG,ENTER,0.0,3.674285714285881,0.0,0.0,9.980406,99804.06,0.0,0.0,9.980406,9.980406,0.0,0.0,0.0
2024-12-26 00:13:19,SELL,0.0001,99820.85,LONG,Take Profit,0.001679000000000815,1.7892857142828038,0.001679000000000815,0.0,9.982085000000001,99820.85,0.0,0.001679000000000815,9.982085000000001,9.982085000000001,0.0,0.0,0.0
2024-12-26 00:13:40,SELL,0.0001,99864.55,SHORT,ENTER,0.0,3.726428571426368,0.0,0.0,9.986455000000001,99864.55,0.0,0.0,0.0,0.0,0.0,-9.986455000000001,9.986455000000001
2024-12-26 00:13:50,BUY,0.0001,99835.15,SHORT,Take Profit,0.0029400000000008733,2.95071428571308,0.0029400000000008733,0.0,9.983515,99835.15,0.0,0.0,0.0,0.0,0.0029400000000008733,-9.983515,9.983515
2024-12-26 00:14:24,BUY,0.0001,99726.98,LONG,ENTER,0.0,4.932142857139946,0.0,0.0,9.972698,99726.98,0.0,0.0,9.972698,9.972698,0.0,0.0,0.0
2024-12-26 00:14:43,SELL,0.0001,99739.92,LONG,Take Profit,0.001294000000000233,1.3457142857098785,0.001294000000000233,0.0,9.973992,99739.92,0.0,0.001294000000000233,9.973992,9.973992,0.0,0.0,0.0
2024-12-26 00:14:49,SELL,0.0001,99728.01,SHORT,ENTER,0.0,0.858571428567562,0.0,0.0,9.972801,99728.01,0.0,0.0,0.0,0.0,0.0,-9.972801,9.972801
2024-12-26 00:14:51,BUY,0.0001,99736.22,SHORT,Stop Loss,-0.0008210000000006403,1.4457142857105023,-0.0008210000000006403,0.0,9.973622,99736.22,0.0,0.0,0.0,0.0,-0.0008210000000006403,-9.973622,9.973622
2024-12-26 00:14:54,SELL,0.0001,99718.04,SHORT,ENTER,0.0,2.7442857142824715,0.0,0.0,9.971804,99718.04,0.0,0.0,0.0,0.0,0.0,-9.971804,9.971804
2024-12-26 00:15:05,BUY,0.0001,99756.28,SHORT,Stop Loss,-0.003824000000000524,6.6135714285680605,-0.003824000000000524,0.0,9.975628,99756.28,0.0,0.0,0.0,0.0,-0.003824000000000524,-9.975628,9.975628
2024-12-26 00:15:17,SELL,0.0001,99745.46,SHORT,ENTER,0.0,8.418571428568352,0.0,0.0,9.974546000000002,99745.46,0.0,0.0,0.0,0.0,0.0,-9.974546000000002,9.974546000000002
2024-12-26 00:15:47,BUY,0.0001,99750.21,SHORT,Stop Loss,-0.000475,1.2992857142889989,-0.000475,0.0,9.975021000000002,99750.21,0.0,0.0,0.0,0.0,-0.000475,-9.975021000000002,9.975021000000002
2024-12-26 00:15:55,BUY,0.0001,99758.15,LONG,ENTER,0.0,0.5742857142914934,0.0,0.0,9.975815,99758.15,0.0,0.0,9.975815,9.975815,0.0,0.0,0.0
2024-12-26 00:16:02,SELL,0.0001,99747.44,LONG,Stop Loss,-0.0010709999999991852,1.3378571428568518,-0.0010709999999991852,0.0,9.974744000000001,99747.44,0.0,-0.0010709999999991852,9.974744000000001,9.974744000000001,0.0,0.0,0.0
2024-12-26 00:16:08,BUY,0.0001,99721.95,LONG,ENTER,0.0,6.2921428571405285,0.0,0.0,9.972195000000001,99721.95,0.0,0.0,9.972195000000001,9.972195000000001,0.0,0.0,0.0
2024-12-26 00:16:20,SELL,0.0001,99769.23,LONG,Take Profit,0.004727999999999884,4.950000000003326,0.004727999999999884,0.0,9.976923,99769.23,0.0,0.004727999999999884,9.976923,9.976923,0.0,0.0,0.0
2024-12-26 00:16:51,SELL,0.0001,99818.23,SHORT,ENTER,0.0,1.6221428571381171,0.0,0.0,9.981823,99818.23,0.0,0.0,0.0,0.0,0.0,-9.981823,9.981823
2024-12-26 00:16:55,BUY,0.0001,99789.58,SHORT,Take Profit,0.002864999999999418,2.94428571428164,0.002864999999999418,0.0,9.978958,99789.58,0.0,0.0,0.0,0.0,0.002864999999999418,-9.978958,9.978958
2024-12-26 00:17:04,BUY,0.0001,99803.99,LONG,ENTER,0.0,4.067857142855895,0.0,0.0,9.980399,99803.99,0.0,0.0,9.980399,9.980399,0.0,0.0,0.0
2024-12-26 00:17:18,SELL,0.0001,99830.69,LONG,Take Profit,0.002669999999999709,1.914285714282804,0.002669999999999709,0.0,9.983069,99830.69,0.0,0.002669999999999709,9.983069,9.983069,0.0,0.0,0.0
2024-12-26 00:17:47,SELL,0.0001,99844.03,SHORT,ENTER,0.0,3.075000000000208,0.0,0.0,9.984403,99844.03,0.0,0.0,0.0,0.0,0.0,-9.984403,9.984403
2024-12-26 00:17:50,BUY,0.0001,99857.09,SHORT,Stop Loss,-0.0013059999999997672,4.006428571429361,-0.0013059999999997672,0.0,9.985709,99857.09,0.0,0.0,0.0,0.0,-0.0013059999999997672,-9.985709,9.985709
2024-12-26 00:17:59,SELL,0.0001,99849.91,SHORT,ENTER,0.0,5.14214285714531,0.0,0.0,9.984991,99849.91,0.0,0.0,0.0,0.0,0.0,-9.984991,9.984991
2024-12-26 00:18:29,BUY,0.0001,99868.0,SHORT,Stop Loss,-0.001808999999999651,3.0849999999960085,-0.001808999999999651,0.0,9.9868,99868.0,0.0,0.0,0.0,0.0,-0.001808999999999651,-9.9868,9.9868
2024-12-26 00:18:33,SELL,0.0001,99843.37,SHORT,ENTER,0.0,3.249285714281931,0.0,0.0,9.984337,99843.37,0.0,0.0,0.0,0.0,0.0,-9.984337,9.984337
2024-12-26 00:18:34,BUY,0.0001,99860.0,SHORT,Stop Loss,-0.0016630000000004658,4.436428571425495,-0.0016630000000004658,0.0,9.986,99860.0,0.0,0.0,0.0,0.0,-0.0016630000000004658,-9.986,9.986
2024-12-26 00:19:04,SELL,0.0001,99880.01,SHORT,ENTER,0.0,2.5064285714335197,0.0,0.0,9.988001,99880.01,0.0,0.0,0.0,0.0,0.0,-9.988001,9.988001
2024-12-26 00:19:06,BUY,0.0001,99896.39,SHORT,Stop Loss,-0.0016380000000004657,3.676428571431773,-0.0016380000000004657,0.0,9.989639,99896.39,0.0,0.0,0.0,0.0,-0.0016380000000004657,-9.989639,9.989639
2024-12-26 00:19:16,SELL,0.0001,99878.76,SHORT,ENTER,0.0,4.00499999999946,0.0,0.0,9.987876,99878.76,0.0,0.0,0.0,0.0,0.0,-9.987876,9.987876
2024-12-26 00:19:31,BUY,0.0001,99850.25,SHORT,Take Profit,0.0028509999999994763,2.326428571423873,0.0028509999999994763,0.0,9.985025,99850.25,0.0,0.0,0.0,0.0,0.0028509999999994763,-9.985025,9.985025
2024-12-26 00:19:48,BUY,0.0001,99786.0,LONG,ENTER,0.0,3.524999999996258,0.0,0.0,9.9786,99786.0,0.0,0.0,9.9786,9.9786,0.0,0.0,0.0
2024-12-26 00:19:51,SELL,0.0001,99771.26,LONG,Stop Loss,-0.001474000000000524,3.7214285714248296,-0.001474000000000524,0.0,9.977126,99771.26,0.0,-0.001474000000000524,9.977126,9.977126,0.0,0.0,0.0
2024-12-26 00:20:12,BUY,0.0001,99735.33,LONG,ENTER,0.0,6.11857142856856,0.0,0.0,9.973533000000002,99735.33,0.0,0.0,9.973533000000002,9.973533000000002,0.0,0.0,0.0
2024-12-26 00:20:17,SELL,0.0001,99710.5,LONG,Stop Loss,-0.0024830000000001747,7.374999999996882,-0.0024830000000001747,0.0,9.97105,99710.5,0.0,-0.0024830000000001747,9.97105,9.97105,0.0,0.0,0.0
2024-12-26 00:20:29,BUY,0.0001,99749.43,LONG,ENTER,0.0,3.369285714281432,0.0,0.0,9.974943,99749.43,0.0,0.0,9.974943,9.974943,0.0,0.0,0.0
2024-12-26 00:20:43,SELL,0.0001,99780.03,LONG,Take Profit,0.0030600000000005822,2.1928571428579744,0.0030600000000005822,0.0,9.978003000000001,99780.03,0.0,0.0030600000000005822,9.978003000000001,9.978003000000001,0.0,0.0,0.0
2024-12-26 00:20:45,SELL,0.0001,99769.21,SHORT,ENTER,0.0,2.965714285713537,0.0,0.0,9.976921,99769.21,0.0,0.0,0.0,0.0,0.0,-9.976921,9.976921
2024-12-26 00:20:56,BUY,0.0001,99643.16,SHORT,Take Profit,0.012605000000000291,11.47857142857122,0.012605000000000291,0.0,9.964316,99643.16,0.0,0.0,0.0,0.0,0.012605000000000291,-9.964316,9.964316
2024-12-26 00:21:10,BUY,0.0001,99646.46,LONG,ENTER,0.0,4.061428571429652,0.0,0.0,9.964646000000002,99646.46,0.0,0.0,9.964646000000002,9.964646000000002,0.0,0.0,0.0
2024-12-26 00:21:13,SELL,0.0001,99634.91,LONG,Stop Loss,-0.001155000000000291,3.682857142860095,-0.001155000000000291,0.0,9.963491000000001,99634.91,0.0,-0.001155000000000291,9.963491000000001,9.963491000000001,0.0,0.0,0.0
2024-12-26 00:21:36,BUY,0.0001,99540.46,LONG,ENTER,0.0,9.472857142859928,0.0,0.0,9.954046000000002,99540.46,0.0,0.0,9.954046000000002,9.954046000000002,0.0,0.0,0.0
2024-12-26 00:21:51,SELL,0.0001,99524.17,LONG,Stop Loss,-0.001629000000000815,4.080714285717737,-0.001629000000000815,0.0,9.952417,99524.17,0.0,-0.001629000000000815,9.952417,9.952417,0.0,0.0,0.0
2024-12-26 00:21:57,BUY,0.0001,99525.59,LONG,ENTER,0.0,6.540000000003992,0.0,0.0,9.952559,99525.59,0.0,0.0,9.952559,9.952559,0.0,0.0,0.0
2024-12-26 00:22:11,SELL,0.0001,99545.32,LONG,Take Profit,0.0019730000000010477,1.417142857143647,0.0019730000000010477,0.0,9.954532,99545.32,0.0,0.0019730000000010477,9.954532,9.954532,0.0,0.0,0.0
2024-12-26 00:22:29,SELL,0.0001,99584.02,SHORT,ENTER,0.0,4.002142857143814,0.0,0.0,9.958402000000001,99584.02,0.0,0.0,0.0,0.0,0.0,-9.958402000000001,9.958402000000001
2024-12-26 00:22:35,BUY,0.0001,99548.01,SHORT,Take Profit,0.0036010000000009316,3.732142857147015,0.0036010000000009316,0.0,9.954801,99548.01,0.0,0.0,0.0,0.0,0.0036010000000009316,-9.954801,9.954801
2024-12-26 00:22:52,BUY,0.0001,99531.68,LONG,ENTER,0.0,2.07642857143011,0.0,0.0,9.953168,99531.68,0.0,0.0,9.953168,9.953168,0.0,0.0,0.0
2024-12-26 00:23:05,SELL,0.0001,99509.87,LONG,Stop Loss,-0.0021809999999997673,5.309999999999751,-0.0021809999999997673,0.0,9.950987,99509.87,0.0,-0.0021809999999997673,9.950987,9.950987,0.0,0.0,0.0
2024-12-26 00:23:12,BUY,0.0001,99520.77,LONG,ENTER,0.0,3.859999999997464,0.0,0.0,9.952077000000001,99520.77,0.0,0.0,9.952077000000001,9.952077000000001,0.0,0.0,0.0
2024-12-26 00:23:21,SELL,0.0001,99534.75,LONG,Take Profit,0.0013979999999995927,1.0349999999982953,0.0013979999999995927,0.0,9.953475000000001,99534.75,0.0,0.0013979999999995927,9.953475000000001,9.953475000000001,0.0,0.0,0.0
2024-12-26 00:23:23,SELL,0.0001,99530.57,SHORT,ENTER,0.0,1.3328571428553135,0.0,0.0,9.953057000000001,99530.57,0.0,0.0,0.0,0.0,0.0,-9.953057000000001,9.953057000000001
2024-12-26 00:23:27,BUY,0.0001,99492.27,SHORT,Take Profit,0.003830000000000291,4.069285714284758,0.003830000000000291,0.0,9.949227,99492.27,0.0,0.0,0.0,0.0,0.003830000000000291,-9.949227,9.949227
2024-12-26 00:23:45,BUY,0.0001,99479.44,LONG,ENTER,0.0,2.155000000000914,0.0,0.0,9.947944000000001,99479.44,0.0,0.0,9.947944000000001,9.947944000000001,0.0,0.0,0.0
2024-12-26 00:23:48,SELL,0.0001,99445.07,LONG,Stop Loss,-0.0034369999999995346,4.60928571428875,-0.0034369999999995346,0.0,9.944507000000002,99445.07,0.0,-0.0034369999999995346,9.944507000000002,9.944507000000002,0.0,0.0,0.0
2024-12-26 00:24:03,BUY,0.0001,99415.51,LONG,ENTER,0.0,4.334285714290412,0.0,0.0,9.941551,99415.51,0.0,0.0,9.941551,9.941551,0.0,0.0,0.0
2024-12-26 00:24:17,SELL,0.0001,99440.48,LONG,Take Profit,0.0024970000000001167,2.420000000003451,0.0024970000000001167,0.0,9.944048,99440.48,0.0,0.0024970000000001167,9.944048,9.944048,0.0,0.0,0.0
2024-12-26 00:24:42,SELL,0.0001,99469.54,SHORT,ENTER,0.0,2.7949999999982538,0.0,0.0,9.946954,99469.54,0.0,0.0,0.0,0.0,0.0,-9.946954,9.946954
2024-12-26 00:24:48,BUY,0.0001,99455.24,SHORT,Take Profit,0.0014299999999988358,1.3635714285701397,0.0014299999999988358,0.0,9.945524,99455.24,0.0,0.0,0.0,0.0,0.0014299999999988358,-9.945524,9.945524
2024-12-26 00:25:00,BUY,0.0001,99462.85,LONG,ENTER,0.0,0.5992857142950275,0.0,0.0,9.946285000000001,99462.85,0.0,0.0,9.946285000000001,9.946285000000001,0.0,0.0,0.0
