ts,price,imbalance,total_buy,total_sell
1727745884009.0,2624.0,17059.903199000266,8465.443803000055,8594.459396000211
1727745885008.0,2624.2,17060.677193000265,8466.217697000055,8594.45949600021
1727745886010.0,2624.2,17060.777093000266,8466.222397000054,8594.55469600021
1727745887008.0,2624.2,17061.294786000264,8466.222397000054,8595.07238900021
1727745888007.0,2624.2,17061.646586000265,8466.336697000053,8595.30988900021
1727745889007.0,2624.1,17062.231002000262,8466.362513000053,8595.868489000208
1727745890008.0,2623.8,17067.43760200026,8466.367013000052,8601.070589000206
1727745891008.0,2623.8,17067.462802000256,8466.367013000052,8601.095789000206
1727745892007.0,2623.8,17067.69062800026,8466.382339000053,8601.308289000206
1727745893008.0,2623.8,17067.69062800026,8466.382339000053,8601.308289000206
1727745894008.0,2623.8,17067.69492800026,8466.386639000053,8601.308289000206
1727745895009.0,2623.8,17067.79932800026,8466.386639000053,8601.412689000206
1727745896008.0,2623.8,17067.79932800026,8466.386639000053,8601.412689000206
1727745897008.0,2623.8,17067.79932800026,8466.386639000053,8601.412689000206
1727745898008.0,2623.8,17067.88732800026,8466.424739000053,8601.462589000206
1727745899008.0,2623.8,17068.32092800026,8466.858339000053,8601.462589000206
1727745900007.0,2623.8,17068.32092800026,8466.858339000053,8601.462589000206
1727745901007.0,2623.8,17068.35234000026,8466.858339000053,8601.494001000205
1727745902008.0,2623.7,17068.452765000256,8466.863964000053,8601.588801000205
1727745903008.0,2624.0,17073.26162000026,8471.672819000052,8601.588801000205
1727745904007.0,2624.0,17073.695860000258,8472.106959000053,8601.588901000205
1727745905008.0,2623.2,17093.481244000257,8472.113959000053,8621.367285000206
1727745906010.0,2623.5,17094.08024400026,8472.689259000052,8621.390985000206
1727745907008.0,2623.9,17099.275744000257,8477.884759000051,8621.390985000206
1727745908007.0,2623.9,17099.275744000257,8477.884759000051,8621.390985000206
1727745909008.0,2624.1,17099.275944000256,8477.88485900005,8621.391085000205
1727745910008.0,2624.3,17107.247333000254,8485.856248000051,8621.391085000205
1727745911009.0,2624.3,17107.247333000254,8485.856248000051,8621.391085000205
1727745912008.0,2624.3,17136.713400000255,8505.862435000052,8630.850965000205
1727745913009.0,2624.3,17136.713400000255,8505.862435000052,8630.850965000205
1727745914008.0,2623.8,17150.615370000254,8505.883305000052,8644.732065000202
1727745915008.0,2623.7,17150.667770000255,8505.883305000052,8644.7844650002
1727745916008.0,2623.6,17156.58107800025,8505.91386900005,8650.667209000201
1727745917007.0,2623.6,17157.92437800025,8505.91386900005,8652.010509000202
1727745918009.0,2623.6,17157.925227000254,8505.91386900005,8652.011358000202
1727745919008.0,2623.6,17157.925227000254,8505.91386900005,8652.011358000202
1727745920008.0,2623.6,17157.925227000254,8505.91386900005,8652.011358000202
1727745921008.0,2623.6,17157.92609900025,8505.91386900005,8652.012230000202
1727745922008.0,2623.6,17158.148999000252,8505.91856900005,8652.230430000202
1727745923008.0,2623.6,17158.148999000252,8505.91856900005,8652.230430000202
1727745924012.0,2623.6,17158.148999000252,8505.91856900005,8652.230430000202
1727745925008.0,2623.6,17158.148999000252,8505.91856900005,8652.230430000202
1727745926008.0,2623.6,17158.56527400025,8506.13026900005,8652.435005000201
1727745927008.0,2623.6,17158.56527400025,8506.13026900005,8652.435005000201
1727745928008.0,2623.6,17158.56527400025,8506.13026900005,8652.435005000201
1727745929008.0,2623.5,17164.407974000253,8506.13026900005,8658.277705000202
1727745930008.0,2623.2,17176.015856000253,8506.13026900005,8669.885587000204
1727745931007.0,2623.2,17176.076756000257,8506.13026900005,8669.946487000205
1727745932008.0,2623.2,17176.076756000257,8506.13026900005,8669.946487000205
1727745933008.0,2623.2,17178.096922000255,8506.211735000052,8671.885187000204
1727745934008.0,2623.2,17178.942022000254,8506.211735000052,8672.730287000202
1727745935007.0,2623.2,17178.942022000254,8506.211735000052,8672.730287000202
1727745936008.0,2623.1,17183.21502200025,8506.274735000052,8676.940287000201
1727745937007.0,2623.1,17186.172970000254,8509.209083000052,8676.963887000202
1727745938009.0,2623.1,17188.027593000254,8510.732983000053,8677.2946100002
1727745939008.0,2623.1,17188.06809300025,8510.733083000052,8677.335010000199
1727745940008.0,2623.2,17188.06829300025,8510.733183000051,8677.335110000198
1727745941008.0,2623.2,17189.14839300025,8511.81328300005,8677.335110000198
1727745942007.0,2623.2,17189.16399300025,8511.828883000051,8677.335110000198
1727745943008.0,2623.2,17189.16906300025,8511.831753000051,8677.337310000197
1727745944007.0,2623.1,17189.49336300025,8511.83595300005,8677.657410000196
1727745945008.0,2623.1,17189.501770000246,8511.84426000005,8677.657510000196
1727745946007.0,2623.1,17189.501770000246,8511.84426000005,8677.657510000196
1727745947007.0,2623.1,17189.501770000246,8511.84426000005,8677.657510000196
1727745948008.0,2624.1,17223.867770000244,8546.210160000051,8677.657610000195
1727745949008.0,2624.3,17229.232869000247,8551.422738000052,8677.810131000195
1727745950008.0,2624.0,17240.578744000246,8551.422738000052,8689.156006000194
1727745951008.0,2624.1,17240.578744000246,8551.422738000052,8689.156006000194
1727745952009.0,2624.1,17240.578744000246,8551.422738000052,8689.156006000194
1727745953009.0,2624.1,17240.649344000245,8551.493338000051,8689.156006000194
1727745954008.0,2624.1,17240.649344000245,8551.493338000051,8689.156006000194
1727745955007.0,2623.9,17252.56140800024,8551.49343800005,8701.067970000193
1727745956008.0,2623.5,17282.46210800024,8551.49343800005,8730.968670000191
1727745957009.0,2623.4,17284.28280800024,8551.49353800005,8732.78927000019
1727745958008.0,2623.4,17284.28790800024,8551.498538000049,8732.78937000019
1727745959008.0,2623.4,17284.31628100024,8551.510738000048,8732.80554300019
1727745960007.0,2623.4,17284.77308100024,8551.510738000048,8733.26234300019
1727745961008.0,2623.5,17284.860281000238,8551.597938000048,8733.26234300019
1727745962008.0,2623.8,17286.620681000233,8553.353838000045,8733.266843000189
1727745963007.0,2623.8,17286.65878100023,8553.391938000044,8733.266843000189
1727745964008.0,2623.5,17290.122515000232,8553.391938000044,8736.730577000188
1727745965008.0,2623.8,17290.806815000233,8554.076138000046,8736.730677000187
1727745966008.0,2623.7,17343.164915000234,8554.080338000047,8789.084577000187
1727745967008.0,2623.7,17343.187015000236,8554.102438000047,8789.084577000187
1727745968008.0,2623.7,17344.816415000234,8555.731838000047,8789.084577000187
1727745969008.0,2623.7,17345.258095000234,8555.869038000046,8789.389057000188
1727745970008.0,2623.4,17358.432783000237,8555.882238000046,8802.55054500019
1727745971008.0,2623.4,17364.653219000233,8555.916374000044,8808.736845000189
1727745972008.0,2623.4,17364.718019000233,8555.952774000045,8808.765245000188
1727745973015.0,2623.4,17364.908687000232,8556.143342000045,8808.765345000187
1727745974007.0,2623.4,17365.342787000234,8556.143442000044,8809.199345000188
1727745975007.0,2623.4,17366.84298700023,8556.143542000043,8810.699445000188
1727745976007.0,2623.4,17366.84298700023,8556.143542000043,8810.699445000188
1727745977008.0,2623.4,17366.84788700023,8556.148442000043,8810.699445000188
1727745978008.0,2623.4,17367.21738700023,8556.517942000044,8810.699445000188
1727745979008.0,2623.4,17367.273587000233,8556.574142000045,8810.699445000188
1727745980007.0,2623.7,17375.934068000235,8565.234623000046,8810.699445000188
1727745981008.0,2623.9,17375.972668000235,8565.268523000046,8810.704145000187
1727745982008.0,2623.9,17375.972668000235,8565.268523000046,8810.704145000187
1727745983007.0,2624.0,17377.79086800023,8567.086623000045,8810.704245000186
1727745984008.0,2623.9,17378.55086800023,8567.086623000045,8811.464245000187
1727745985008.0,2623.8,17384.46545300023,8570.360123000044,8814.105330000186
1727745986008.0,2623.6,17385.64005300023,8570.429723000045,8815.210330000185
1727745987007.0,2623.3,17404.374597000227,8572.547923000044,8831.826674000185
1727745988008.0,2623.1,17404.71079700023,8572.552623000043,8832.158174000186
1727745989008.0,2622.9,17408.19271100023,8572.641961000043,8835.550750000184
1727745990008.0,2623.0,17408.810411000224,8573.259561000043,8835.550850000183
1727745991008.0,2623.0,17408.820411000226,8573.269561000043,8835.550850000183
1727745992007.0,2623.0,17418.83271100023,8583.269561000043,8835.563150000184
1727745993008.0,2623.0,17419.334058000226,8583.275661000043,8836.058397000184
1727745994007.0,2623.0,17419.337358000226,8583.278861000043,8836.058497000184
1727745995007.0,2623.0,17419.376158000225,8583.312961000043,8836.063197000183
1727745996008.0,2623.0,17419.380958000227,8583.317761000044,8836.063197000183
1727745997008.0,2623.0,17420.589458000228,8584.517861000044,8836.071597000182
1727745998008.0,2623.0,17420.589458000228,8584.517861000044,8836.071597000182
1727745999007.0,2623.1,17420.949858000226,8584.836161000045,8836.113697000183
1727746000008.0,2622.9,17424.41451800023,8585.912461000045,8838.502057000183
1727746001008.0,2622.9,17425.00027400023,8585.912461000045,8839.087813000184
1727746002007.0,2622.5,17429.21444300023,8587.323398000044,8841.891045000184
1727746003008.0,2622.5,17429.21444300023,8587.323398000044,8841.891045000184
1727746004008.0,2622.5,17429.45137100023,8587.560226000043,8841.891145000183
1727746005007.0,2622.5,17429.45137100023,8587.560226000043,8841.891145000183
1727746006008.0,2622.6,17434.871132000226,8592.979887000043,8841.891245000183
1727746007008.0,2622.7,17437.546132000225,8595.654787000043,8841.891345000182
1727746008008.0,2623.2,17445.401103000222,8603.509658000043,8841.891445000181
1727746009010.0,2623.3,17445.781803000224,8603.853858000042,8841.927945000181
1727746010008.0,2623.4,17446.34160300022,8604.41355800004,8841.92804500018
1727746011008.0,2623.4,17446.34160300022,8604.41355800004,8841.92804500018
1727746012007.0,2623.6,17447.650803000222,8605.72265800004,8841.92814500018
1727746013007.0,2623.4,17448.76642700022,8605.97908200004,8842.78734500018
1727746014009.0,2623.4,17448.76642700022,8605.97908200004,8842.78734500018
1727746015007.0,2623.1,17451.58252700022,8605.97908200004,8845.60344500018
1727746016008.0,2623.1,17451.586827000217,8605.97908200004,8845.60774500018
1727746017008.0,2623.1,17451.59622700022,8605.98378200004,8845.612445000179
1727746018008.0,2623.1,17451.59622700022,8605.98378200004,8845.612445000179
1727746019008.0,2623.1,17451.626927000216,8606.014482000039,8845.612445000179
1727746020008.0,2623.1,17451.626927000216,8606.014482000039,8845.612445000179
1727746021008.0,2623.1,17452.23792700022,8606.62548200004,8845.612445000179
1727746022007.0,2623.3,17452.760982000218,8607.14843700004,8845.612545000178
1727746023008.0,2623.3,17452.760982000218,8607.14843700004,8845.612545000178
1727746024008.0,2623.3,17452.973557000216,8607.14843700004,8845.825120000178
1727746025010.0,2623.3,17454.881157000214,8607.16883700004,8847.712320000177
