ts,price,imblance
1727742543007.0,2611.8,-232.0552719999995
1727742544008.0,2611.0,58.606155999999885
1727742545008.0,2610.9,45.64178400000014
1727742546009.0,2610.6,92.56306300000006
1727742547007.0,2610.0,111.37286000000023
1727742548008.0,2609.8,146.75398300000023
1727742549009.0,2609.8,55.72221700000006
1727742550009.0,2609.8,82.36755600000015
1727742551007.0,2609.8,-213.87274100000002
1727742552008.0,2609.6,-12.039382999999816
1727742553008.0,2609.6,56.81095799999997
1727742554008.0,2609.6,-11.874665999999934
1727742555007.0,2609.6,-41.82385499999981
1727742556009.0,2609.7,-175.31339599999984
1727742557008.0,2609.8,-207.4280199999996
1727742558008.0,2609.9,-60.089554000000135
1727742559008.0,2609.9,-93.77033299999971
1727742560009.0,2610.0,-118.94934499999988
1727742561008.0,2610.4,-121.65808499999986
1727742562008.0,2610.4,-181.170168
1727742563007.0,2610.4,-14.705856999999924
1727742564008.0,2610.3,13.537991000000034
1727742565008.0,2610.3,31.140242000000114
1727742566008.0,2610.3,-31.43712800000003
1727742567009.0,2610.4,-183.16356600000006
1727742568008.0,2610.7,105.84645400000011
1727742569008.0,2610.8,23.610325999999645
1727742570008.0,2610.9,-43.48817300000019
1727742571008.0,2610.9,146.79710299999954
1727742572008.0,2610.9,259.7431019999994
1727742573007.0,2610.9,165.07396800000004
1727742574008.0,2611.8,79.74682700000028
1727742575009.0,2611.9,33.2951489999997
1727742576008.0,2612.5,-247.23418099999998
1727742577008.0,2612.8,-28.57217000000003
1727742578009.0,2612.8,80.17856399999982
1727742579007.0,2612.8,64.50470499999989
1727742580008.0,2612.4,45.683451000000275
1727742581008.0,2612.3,198.8295260000001
1727742582008.0,2612.5,-281.1559220000001
1727742583008.0,2612.6,-227.33820300000002
1727742584008.0,2612.5,113.28165200000007
1727742585008.0,2612.5,160.6767080000002
1727742586008.0,2612.4,152.95798400000024
1727742587008.0,2612.4,-116.04326299999951
1727742588008.0,2612.5,-134.3898249999998
1727742589008.0,2612.4,225.9867470000002
1727742590008.0,2612.3,97.54671300000018
1727742591008.0,2612.2,108.38529200000016
1727742592008.0,2612.0,229.28634399999999
1727742593008.0,2611.9,-119.46891299999982
1727742594008.0,2611.9,-73.36848299999991
1727742595007.0,2611.9,-5.075345999999797
1727742596008.0,2611.9,-90.22028199999977
1727742597009.0,2611.9,-57.0983219999996
1727742598009.0,2611.9,-75.01012199999963
1727742599008.0,2611.6,-175.68678399999976
1727742600008.0,2611.7,-102.096135
1727742601008.0,2611.3,-130.22090699999995
1727742602008.0,2611.7,118.43081100000018
1727742603008.0,2611.6,-148.53740500000015
1727742604008.0,2611.8,-121.48779900000005
1727742605007.0,2611.6,-170.71607700000004
1727742606009.0,2611.9,-235.97163899999993
1727742607008.0,2612.1,-151.07022299999988
1727742608008.0,2612.3,-206.54849400000012
1727742609008.0,2612.4,-292.87543900000014
1727742610008.0,2612.4,-84.53834400000005
1727742611008.0,2613.1,-445.5185409999998
1727742612008.0,2612.7,10.739168000000234
1727742613008.0,2612.5,149.67901699999965
1727742614008.0,2612.5,124.62891399999984
1727742615008.0,2612.5,-239.73076799999984
1727742616007.0,2612.6,20.122994000000006
1727742617009.0,2612.4,134.83768700000002
1727742618011.0,2612.4,106.07637699999981
1727742619008.0,2612.9,-158.51502599999998
1727742620009.0,2612.9,34.088041000000146
1727742621007.0,2612.9,34.3210890000002
1727742622008.0,2612.9,-70.78891799999957
1727742623007.0,2612.1,157.804574
1727742624008.0,2612.0,-80.16356800000011
1727742625008.0,2612.3,-178.4048990000004
1727742626008.0,2612.4,-29.30995200000018
1727742627008.0,2612.4,1.4607529999998405
1727742628007.0,2612.4,45.91053499999987
1727742629008.0,2612.4,-53.454633
1727742630008.0,2612.0,265.8415140000002
1727742631008.0,2612.0,-215.99587399999973
1727742632008.0,2612.4,-176.60073099999983
1727742633009.0,2612.7,-92.58094899999992
1727742634008.0,2612.6,-23.275976999999955
1727742635008.0,2612.6,5.144926000000112
1727742636008.0,2612.4,-39.23123100000015
1727742637008.0,2612.3,54.49566400000009
1727742638008.0,2611.5,11.511924000000079
1727742639007.0,2611.6,-95.0063129999998
1727742640008.0,2611.9,-54.196234000000175
1727742641010.0,2612.3,-100.07451800000013
1727742642008.0,2612.4,-197.6882060000002
1727742643010.0,2612.6,-87.81331699999998
1727742644008.0,2612.8,-65.46300899999989
1727742645007.0,2612.9,-205.6051759999998
1727742646008.0,2613.7,-296.53258100000016
1727742647008.0,2613.9,-314.39320399999986
1727742648007.0,2614.6,-325.7190489999998
1727742649008.0,2614.5,15.343717999999626
1727742650008.0,2613.5,26.56349300000028
1727742651008.0,2613.3,58.87619600000011
1727742652014.0,2613.2,40.75055499999996
1727742653007.0,2613.2,128.33829899999978
1727742654008.0,2612.9,171.34112799999974
1727742655008.0,2611.7,50.18128700000028
1727742656008.0,2612.1,-28.20108399999981
1727742657008.0,2611.3,218.15300100000002
1727742658009.0,2611.4,59.55105299999991
1727742659008.0,2611.4,70.915618
1727742660008.0,2611.5,76.5412159999999
1727742661008.0,2611.7,146.68232199999954
1727742662008.0,2611.4,71.98983499999997
1727742663007.0,2612.2,-182.76165599999973
1727742664008.0,2612.7,-39.412813999999685
1727742665007.0,2612.7,-149.56163300000026
1727742666008.0,2612.9,-207.46670200000034
1727742667007.0,2612.9,-158.36962900000032
1727742668008.0,2612.6,149.01702300000028
1727742669009.0,2612.2,210.4328219999997
1727742670008.0,2611.7,257.3886139999997
1727742671011.0,2611.2,130.71866999999997
1727742672007.0,2611.1,79.74403799999976
1727742673008.0,2611.1,51.41823799999992
1727742674008.0,2611.1,72.51352699999984
1727742675009.0,2610.8,67.57291799999996
1727742676007.0,2610.8,-59.40956199999982
1727742677008.0,2610.8,-92.36290700000006
1727742678008.0,2610.8,-28.369887999999833
1727742679008.0,2611.2,-253.67985200000027
1727742680008.0,2611.1,-82.29099199999985
1727742681008.0,2610.8,100.13110000000023
1727742682007.0,2610.8,92.869036
1727742683008.0,2611.2,-69.72881999999998
1727742684008.0,2611.2,-46.09400499999987
1727742685007.0,2611.2,-33.183775000000026
1727742686008.0,2611.1,-123.52453299999996
1727742687008.0,2611.3,-232.21828700000015
1727742688009.0,2611.4,-167.16916600000013
1727742689009.0,2611.3,-112.33008899999999
1727742690009.0,2611.4,-125.60700299999996
1727742691007.0,2611.4,-119.95641200000011
1727742692007.0,2611.7,-24.69136499999962
1727742693008.0,2611.8,19.38963800000016
1727742694008.0,2612.3,-137.1060060000001
1727742695007.0,2612.3,-147.36967399999963
1727742696009.0,2612.7,-53.048748000000046
1727742697007.0,2612.8,-29.222559999999987
1727742698007.0,2612.9,-51.33082399999989
1727742699007.0,2612.9,-108.52829899999989
1727742700008.0,2613.3,-196.2365289999998
1727742701007.0,2613.3,20.571506999999883
1727742702012.0,2613.1,-0.4780299999999329
1727742703008.0,2612.9,-99.3721670000001
1727742704008.0,2612.9,-206.02947399999977
1727742705008.0,2613.6,-232.83780299999972
1727742706008.0,2613.8,-61.55377999999996
1727742707008.0,2613.8,-120.29638999999992
1727742708008.0,2613.8,4.305164000000104
1727742709008.0,2614.6,-330.9332870000001
1727742710008.0,2615.4,-154.76921799999997
1727742711008.0,2615.5,-220.5074840000001
1727742712009.0,2615.7,-297.1998400000002
1727742713008.0,2615.7,-151.98466400000018
1727742714008.0,2615.3,206.31077299999976
1727742715008.0,2615.1,140.4107659999999
1727742716007.0,2614.4,152.67602899999974
1727742717007.0,2613.9,42.80830699999984
1727742718008.0,2613.6,76.76175300000011
1727742719007.0,2613.4,137.08679400000005
1727742720010.0,2612.9,124.70937900000018
1727742721007.0,2612.6,20.527943000000164
1727742722008.0,2612.2,102.6537640000002
1727742723008.0,2612.3,-53.15413400000017
1727742724007.0,2612.3,7.152067000000102
1727742725008.0,2612.8,-4.568854000000101
1727742726009.0,2612.9,89.14670099999984
1727742727008.0,2612.7,43.875974999999926
1727742728008.0,2612.8,107.56170600000002
1727742729008.0,2612.5,17.094367999999918
1727742730007.0,2612.3,179.2679730000001
1727742731012.0,2612.2,179.51990200000023
1727742732008.0,2612.1,67.84290000000016
1727742733007.0,2612.2,-80.09605899999997
1727742734008.0,2612.3,17.696429999999907
1727742735007.0,2612.3,51.45386800000017
1727742736007.0,2612.4,-100.372185
1727742737007.0,2612.6,0.9238759999998365
1727742738008.0,2612.7,-48.89763999999985
1727742739008.0,2612.7,44.666841000000204
1727742740008.0,2612.2,64.4154630000001
1727742741008.0,2612.6,10.176934000000017
1727742742008.0,2612.6,43.22606600000006
1727742743008.0,2612.8,-153.48497800000013
1727742744008.0,2613.4,-79.36479200000036
1727742745008.0,2613.4,93.90653099999957
1727742746009.0,2613.3,69.46026999999987
1727742747008.0,2613.3,113.8530349999997
1727742748007.0,2613.3,106.39693599999998
1727742749008.0,2613.2,122.46033699999992
1727742750008.0,2613.3,44.274137999999766
1727742751007.0,2613.2,65.37000799999998
1727742752008.0,2612.9,163.9157439999998
1727742753008.0,2612.5,26.989754999999775
1727742754008.0,2612.1,125.41043100000019
1727742755008.0,2612.2,138.93480499999998
1727742756007.0,2611.7,107.4905519999997
1727742757008.0,2611.3,268.425511
1727742758008.0,2610.8,239.63694499999968
1727742759008.0,2610.5,169.5476649999997
1727742760008.0,2610.2,55.549722999999915
1727742761007.0,2610.3,78.25017400000019
1727742762008.0,2609.7,203.90079400000002
1727742763010.0,2609.4,259.6239849999998
1727742764007.0,2609.6,-191.67023699999987
1727742765006.0,2610.2,-140.49938200000014
1727742766008.0,2610.3,-70.4031620000003
1727742767008.0,2610.3,38.055429999999774
1727742768007.0,2610.2,103.08374200000037
1727742769009.0,2610.2,-1.0047750000001656
1727742770009.0,2610.3,-149.88434999999993
1727742771009.0,2610.7,-192.68275499999987
1727742772009.0,2610.7,-4.2114010000000235
1727742773008.0,2610.6,-44.339292000000114
1727742774007.0,2610.6,-64.29501000000022
1727742775007.0,2610.6,-181.87073400000003
1727742776008.0,2610.8,-130.35063900000017
1727742777008.0,2610.9,-166.74454500000007
1727742778007.0,2610.9,-75.98182800000018
1727742779007.0,2610.6,-68.70606899999996
1727742780009.0,2610.6,-36.46259099999969
1727742781008.0,2610.8,-166.76364000000018
1727742782008.0,2611.2,-149.12378
1727742783012.0,2611.8,-183.85857799999985
1727742784008.0,2612.1,-132.31630699999965
1727742785010.0,2612.1,-60.527449999999874
1727742786008.0,2612.1,44.92387200000002
1727742787008.0,2612.1,-29.077969000000053
1727742788008.0,2612.2,-155.79782799999998
1727742789007.0,2611.8,11.281815999999878
1727742790008.0,2610.7,-35.623583999999994
1727742791011.0,2610.5,88.09883100000008
1727742792008.0,2610.5,-108.11512800000008
1727742793007.0,2610.5,-98.649407
1727742794008.0,2610.5,-107.45841300000012
1727742795007.0,2610.6,-180.8162380000001
1727742796008.0,2610.6,-117.8733420000001
1727742797008.0,2610.6,-49.937495000000126
1727742798008.0,2610.7,-160.65013600000003
1727742799008.0,2611.0,-165.3934340000003
1727742800007.0,2611.0,7.983842999999922
1727742801008.0,2611.0,-122.53316599999994
1727742802008.0,2610.3,220.401563
1727742803010.0,2609.9,-72.35408499999988
1727742804008.0,2610.1,-115.28892099999996
1727742805007.0,2610.8,-46.14410000000015
1727742806007.0,2611.3,109.66775199999995
1727742807007.0,2611.2,-116.23056299999956
1727742808008.0,2611.3,-111.57336199999992
1727742809008.0,2610.8,47.09364600000009
1727742810007.0,2610.6,-137.15655099999998
1727742811008.0,2611.3,-63.142330000000015
1727742812008.0,2611.5,-33.12111400000026
1727742813008.0,2611.5,-86.95348500000017
1727742814009.0,2611.8,-280.25054500000033
1727742815008.0,2611.9,-247.30971399999999
1727742816008.0,2612.1,-167.32763000000023
1727742817008.0,2612.7,-62.26777800000036
1727742818008.0,2612.4,-182.37035599999996
1727742819008.0,2612.3,64.13719000000032
1727742820008.0,2612.3,-199.57030499999973
1727742821008.0,2612.3,-150.26947499999994
1727742822008.0,2612.3,-174.82303500000012
1727742823008.0,2611.9,-95.01988200000022
1727742824008.0,2611.7,12.222698999999693
1727742825009.0,2611.6,1.230709999999931
1727742826008.0,2611.2,16.85058700000002
1727742827008.0,2611.3,-200.91929900000008
1727742828008.0,2611.3,-182.68335500000012
1727742829008.0,2611.3,-210.44020099999977
1727742830008.0,2611.4,-205.7516320000001
1727742831007.0,2611.3,-8.085715999999763
1727742832007.0,2611.3,32.77442500000001
1727742833009.0,2611.1,-119.95481899999982
1727742834008.0,2611.1,-236.02704899999986
1727742835008.0,2611.3,-176.588595
1727742836008.0,2611.3,-89.23706700000008
1727742837009.0,2611.1,52.671570999999744
1727742838008.0,2611.0,85.95119800000009
1727742839008.0,2610.6,20.071675999999684
1727742840008.0,2610.1,309.4642830000001
1727742841008.0,2609.9,61.57391300000012
1727742842008.0,2609.6,102.62564600000002
1727742843007.0,2608.9,184.4287929999997
1727742844008.0,2608.6,101.05300999999997
1727742845008.0,2608.7,-118.09216800000024
1727742846008.0,2608.9,-108.13323999999994
1727742847008.0,2608.9,12.268879000000084
1727742848008.0,2608.5,263.19246499999997
1727742849009.0,2608.4,68.67267500000031
1727742850007.0,2608.4,47.764895000000024
1727742851007.0,2608.4,75.28270099999992
1727742852008.0,2608.4,-99.11667999999986
1727742853008.0,2608.6,-100.40981099999954
1727742854008.0,2608.6,-81.17710199999976
1727742855008.0,2608.8,140.30558300000007
1727742856007.0,2608.6,94.03737600000017
1727742857009.0,2608.5,-28.066898999999694
1727742858008.0,2608.6,-186.12899199999976
1727742859008.0,2608.6,-168.02936900000003
1727742860010.0,2608.8,-193.16251199999965
1727742861008.0,2609.1,16.51820200000003
1727742862008.0,2608.9,88.21520099999987
1727742863008.0,2608.9,48.92161299999975
1727742864008.0,2608.9,143.32192399999957
1727742865007.0,2608.7,-136.23623800000007
1727742866008.0,2608.8,-35.55991999999998
1727742867007.0,2608.4,101.35661899999985
1727742868008.0,2608.4,78.24119199999967
1727742869008.0,2608.3,10.629210999999714
1727742870008.0,2608.6,-5.288455000000113
1727742871008.0,2608.8,10.227380999999923
1727742872010.0,2608.8,9.989157000000034
1727742873008.0,2609.2,113.94342000000012
1727742874007.0,2609.2,221.67654700000026
1727742875008.0,2609.3,77.20864100000017
1727742876007.0,2609.7,95.71233699999993
1727742877008.0,2609.7,42.69445900000028
1727742878008.0,2609.6,90.4903609999999
1727742879007.0,2609.6,53.76237699999996
1727742880007.0,2609.6,160.48378199999996
1727742881007.0,2608.3,18.688820000000135
1727742882008.0,2608.0,59.609758000000056
1727742883008.0,2607.9,56.91805399999993
1727742884008.0,2607.9,11.241643999999837
1727742885007.0,2608.0,-113.0810130000001
1727742886008.0,2607.9,-138.0063740000001
1727742887008.0,2608.3,-60.1815279999999
1727742888008.0,2608.0,15.189338999999904
1727742889008.0,2607.4,121.38113199999981
1727742890008.0,2607.3,153.05359400000026
1727742891007.0,2607.3,55.33441900000025
1727742892008.0,2607.3,25.88390000000021
1727742893008.0,2607.3,54.30420099999992
1727742894007.0,2607.3,113.36116900000002
1727742895008.0,2607.3,165.09263999999996
1727742896007.0,2607.4,-62.26760299999995
1727742897007.0,2607.5,-159.29735100000022
1727742898007.0,2608.2,-52.064154000000144
1727742899008.0,2608.2,-4.861337999999819
1727742900008.0,2608.3,55.84969100000012
1727742901007.0,2608.3,-146.13092200000028
1727742902007.0,2608.6,-159.88450200000045
1727742903007.0,2608.8,-54.4866090000001
1727742904008.0,2608.8,36.59065700000008
1727742905011.0,2608.7,185.50991300000015
1727742906008.0,2608.6,60.081503000000055
1727742907009.0,2608.5,51.97237899999999
1727742908008.0,2608.6,-120.11746900000003
1727742909008.0,2608.8,-49.30635799999999
1727742910008.0,2608.8,-70.0172879999999
1727742911008.0,2608.8,-55.090166999999724
1727742912008.0,2609.3,-89.79323400000021
1727742913009.0,2609.4,-139.03154600000016
1727742914008.0,2609.4,-65.97991900000034
1727742915008.0,2609.9,-257.63657800000016
1727742916011.0,2609.8,-167.8003089999999
1727742917009.0,2609.4,30.847815999999852
1727742918008.0,2609.5,-9.39170999999999
1727742919008.0,2609.5,-102.52103599999987
1727742920008.0,2609.5,-30.661825000000192
1727742921008.0,2609.4,-17.32840799999991
1727742922007.0,2609.5,-119.69328999999999
1727742923008.0,2609.8,-306.433111
1727742924008.0,2609.8,-71.03104399999978
1727742925008.0,2609.8,-56.025013000000115
1727742926008.0,2609.4,52.92775000000012
1727742927007.0,2609.1,-85.10157900000013
1727742928007.0,2608.9,-58.93153300000023
1727742929008.0,2608.9,-66.77187699999996
1727742930008.0,2608.9,12.267025999999646
1727742931008.0,2608.9,-64.99556700000016
1727742932008.0,2609.5,-139.10880199999986
1727742933008.0,2609.6,-249.72911899999997
1727742934008.0,2609.8,-68.54654099999993
1727742935008.0,2609.9,-81.09446399999985
1727742936008.0,2609.9,-77.38132800000011
1727742937009.0,2609.9,-178.37498199999993
1727742938008.0,2609.9,-66.86310499999985
1727742939007.0,2610.1,-305.7367360000001
1727742940008.0,2610.3,-191.7775269999998
1727742941009.0,2610.3,-168.06405600000005
1727742942008.0,2610.4,-232.2335500000001
1727742943008.0,2610.9,-99.48622100000017
1727742944008.0,2610.9,-76.41047199999986
1727742945008.0,2610.9,-34.991308999999944
1727742946008.0,2610.9,-44.93519600000013
1727742947007.0,2610.9,-26.193131999999707
1727742948007.0,2610.9,-191.1322970000001
1727742949008.0,2610.9,-167.4481580000002
1727742950007.0,2610.9,-19.774027999999987
1727742951008.0,2610.6,-43.799762999999984
1727742952007.0,2610.8,-147.78962200000018
1727742953008.0,2611.2,-82.69835199999977
1727742954008.0,2611.2,-32.24330099999992
1727742955008.0,2611.2,-27.142841999999916
1727742956008.0,2611.2,174.71605300000027
1727742957008.0,2611.1,115.96390999999988
1727742958008.0,2611.1,79.27134299999989
1727742959007.0,2610.8,83.5576679999997
1727742960008.0,2610.9,-124.24664400000012
1727742961007.0,2610.9,-165.81919499999992
1727742962007.0,2610.9,-71.38773900000007
1727742963009.0,2610.9,83.71237600000006
1727742964009.0,2610.5,152.8032730000001
1727742965008.0,2610.5,-46.11340200000029
1727742966008.0,2611.1,-121.06237399999992
1727742967008.0,2611.1,-29.28758800000014
1727742968008.0,2610.8,81.39761600000031
1727742969008.0,2610.7,128.0395290000003
1727742970007.0,2610.7,131.28000700000007
1727742971008.0,2610.3,115.02077600000001
1727742972008.0,2610.3,-27.581681000000003
1727742973008.0,2610.3,-46.528675999999905
1727742974007.0,2610.0,93.23935399999982
1727742975008.0,2609.8,253.88076400000028
1727742976009.0,2609.9,14.318347999999958
1727742977008.0,2610.8,10.849984999999947
1727742978008.0,2610.7,23.871654999999976
1727742979008.0,2610.1,267.672762
1727742980008.0,2609.8,-34.43158300000027
1727742981008.0,2609.8,19.354283000000066
1727742982007.0,2609.9,-0.9411790000000906
1727742983008.0,2610.2,34.751144999999894
1727742984008.0,2610.1,141.4374939999998
1727742985009.0,2610.1,184.64007899999996
1727742986008.0,2610.1,167.327432
1727742987007.0,2610.1,73.59770800000001
1727742988008.0,2610.7,-74.89045999999973
1727742989008.0,2610.9,-87.69932500000016
1727742990007.0,2610.8,78.83808299999998
1727742991007.0,2610.8,173.7538370000001
1727742992008.0,2610.8,-22.622067000000072
1727742993008.0,2610.8,-118.39095600000047
1727742994009.0,2610.9,24.643783999999926
1727742995008.0,2610.4,-7.691784000000155
1727742996008.0,2610.3,95.05066699999975
1727742997009.0,2610.0,68.8342679999999
1727742998009.0,2610.1,31.087532999999837
1727742999007.0,2610.0,-5.936086000000046
1727743000008.0,2610.0,-10.509009999999876
1727743001008.0,2610.4,-124.69321100000013
1727743002007.0,2610.4,99.77932700000008
1727743003009.0,2610.4,34.69850100000008
1727743004008.0,2610.5,-122.85902800000014
1727743005008.0,2610.8,23.092876000000047
1727743006008.0,2610.8,-89.73791100000022
1727743007008.0,2611.5,-207.29769899999985
1727743008006.0,2611.8,-253.0264550000004
1727743009008.0,2613.2,-320.55521299999975
1727743010008.0,2614.3,-105.53204300000021
1727743011009.0,2613.8,-86.48561300000006
1727743012007.0,2613.7,-16.18997799999994
1727743013008.0,2613.3,153.09081500000002
1727743014007.0,2613.3,133.1412629999997
1727743015008.0,2613.0,108.07368300000013
1727743016007.0,2612.7,175.79177100000004
1727743017008.0,2612.7,20.974064999999882
1727743018007.0,2612.7,138.48877499999998
1727743019008.0,2612.7,-20.320249999999874
1727743020008.0,2612.7,112.89154599999983
1727743021008.0,2612.0,254.275534
1727743022008.0,2611.7,236.0061779999998
1727743023007.0,2611.5,271.7034479999997
1727743024009.0,2611.6,221.33802299999962
1727743025008.0,2611.5,228.46375299999983
1727743026008.0,2611.1,-80.7603680000002
1727743027008.0,2611.6,35.4919299999998
1727743028007.0,2611.6,-5.929805000000101
1727743029007.0,2610.6,267.8651280000002
1727743030008.0,2610.6,68.51725999999985
1727743031007.0,2610.6,165.91007899999977
1727743032008.0,2610.8,163.2553150000001
1727743033008.0,2610.8,214.70828199999988
1727743034009.0,2610.8,33.64641699999987
1727743035009.0,2612.4,142.7725030000002
1727743036007.0,2612.3,109.15781700000002
1727743037008.0,2612.4,87.93765699999989
1727743038008.0,2612.4,29.406811000000232
1727743039008.0,2612.3,36.33582200000018
1727743040008.0,2612.0,196.38836500000002
1727743041008.0,2612.0,96.99770300000006
1727743042008.0,2612.1,-53.18280400000003
1727743043008.0,2612.6,55.05310699999984
1727743044008.0,2612.8,74.21475100000009
1727743045007.0,2612.7,126.822766
1727743046009.0,2612.5,126.90381600000012
1727743047007.0,2612.4,-10.043711000000087
1727743048008.0,2612.0,324.519612
1727743049008.0,2612.1,-82.7477080000001
1727743050008.0,2612.1,-264.17557499999987
1727743051008.0,2612.2,-159.2847690000001
1727743052008.0,2612.2,-128.08788200000015
1727743053008.0,2612.4,-140.0285950000004
1727743054007.0,2612.8,54.60590199999996
1727743055008.0,2612.9,53.341058999999916
1727743056008.0,2612.7,104.98883100000018
1727743057009.0,2612.4,21.82824299999993
1727743058009.0,2612.0,203.26369500000015
1727743059008.0,2611.6,-5.332528999999795
1727743060008.0,2611.9,165.77681400000006
